hgnc_symbol,ensembl_gene_id
LINC02585,ENSG00000228350
LINC02728,ENSG00000251323
LINC02740,ENSG00000255109
LINC02870,ENSG00000180066
LINC02875,ENSG00000187013
LINC02877,ENSG00000237787
LINC02881,ENSG00000277288
LINC03040,ENSG00000181577
LINC03103,ENSG00000267465
LINGO1,ENSG00000169783
LINP1,ENSG00000223784
LIPA,ENSG00000107798
LIPF,ENSG00000182333
LIPN,ENSG00000204020
LLGL2,ENSG00000073350
LMAN1,ENSG00000074695
LMBR1,ENSG00000105983
LMNA,ENSG00000160789
LMNB1,ENSG00000113368
LNX1-AS1,ENSG00000250930
LOXL1,ENSG00000129038
LOXL4,ENSG00000138131
LPCAT2,ENSG00000087253
LPCAT4,ENSG00000291994
LPGAT1,ENSG00000123684
LPIN3,ENSG00000132793
LRBA,ENSG00000198589
LRCH3,ENSG00000186001
LRFN4,ENSG00000173621
LRIG1,ENSG00000144749
LRIT1,ENSG00000148602
LRP1B,ENSG00000168702
LRP2,ENSG00000081479
LRP4-AS1,ENSG00000247675
LRRC1,ENSG00000137269
LRRC10,ENSG00000198812
LRRC15,ENSG00000172061
LRRC19,ENSG00000184434
LRRC34,ENSG00000171757
LRRC37A,ENSG00000278742
LRRC45,ENSG00000169683
LRRC56,ENSG00000273831
LRRC57,ENSG00000180979
LRRC69,ENSG00000214954
LRRC7,ENSG00000033122
LRRC73,ENSG00000204052
LRRC77P,ENSG00000244227
LRRC8A,ENSG00000136802
LRRK1,ENSG00000154237
LRRTM4,ENSG00000176204
LSG1,ENSG00000041802
LSM2,ENSG00000204392
LSM8,ENSG00000128534
LSMEM1,ENSG00000181016
LTA,ENSG00000226979
LTBP3,ENSG00000168056
LTV1,ENSG00000135521
LUC7L2,ENSG00000146963
LUCAT1,ENSG00000248323
LUM,ENSG00000139329
LURAP1L-AS1,ENSG00000235448
LVRN,ENSG00000172901
LY6D,ENSG00000167656
LY6G5B,ENSG00000240433
LY6G6C,ENSG00000204421
LY6G6E,ENSG00000224708
LY6S-AS1,ENSG00000278812
LY9,ENSG00000122224
LYG1,ENSG00000144214
LYPD8,ENSG00000259823
LYPLA2,ENSG00000011009
LYPLA2P1,ENSG00000217281
LYPLAL1-AS1,ENSG00000228536
LYSET,ENSG00000275947
LYZL6,ENSG00000277042
LZTS1-AS1,ENSG00000253733
M1AP,ENSG00000159374
M6PR,ENSG00000003056
MAB21L1,ENSG00000180660
MAB21L3,ENSG00000173212
MACIR,ENSG00000181751
MADCAM1,ENSG00000099866
MAF1,ENSG00000179632
MAFA,ENSG00000182759
MAFA-AS1,ENSG00000254338
MAFB,ENSG00000204103
MAFF,ENSG00000185022
MAFIP,ENSG00000274847
MAFK,ENSG00000198517
MAGEA10,ENSG00000124260
MAGEA12,ENSG00000213401
MAGEA2,ENSG00000268606
MAGEA2B,ENSG00000183305
MAGEA4,ENSG00000147381
MAGEA9B,ENSG00000267978
MAGEB6B,ENSG00000232030
MAGEE1,ENSG00000198934
MAGI1,ENSG00000151276
MAL,ENSG00000172005
MAMDC4,ENSG00000177943
MAML1,ENSG00000283780
MAN1A1,ENSG00000111885
MAN1C1,ENSG00000117643
MANSC1,ENSG00000281818
MAP10,ENSG00000212916
MAP1S,ENSG00000130479
MAP2K4,ENSG00000065559
MAP2K4P1,ENSG00000269904
MAP2K5,ENSG00000137764
MAP3K19,ENSG00000176601
MAP3K6,ENSG00000142733
MAP3K7CL,ENSG00000291525
MAP4K3,ENSG00000011566
MAP7D3,ENSG00000129680
MAPK8IP1P2,ENSG00000282351
MAPK8IP2,ENSG00000008735
MAPK8IP3,ENSG00000138834
MAPKAPK2,ENSG00000162889
MARCHF2,ENSG00000099785
MARCHF5,ENSG00000198060
MATN3,ENSG00000132031
MAZ,ENSG00000103495
MB21D2,ENSG00000180611
MBD2,ENSG00000134046
MBD3,ENSG00000071655
MBD3L4,ENSG00000205718
MBLAC2,ENSG00000176055
MBTPS2,ENSG00000012174
MC1R,ENSG00000258839
MC2R,ENSG00000185231
MCAM,ENSG00000076706
MCCC1,ENSG00000078070
MCEE,ENSG00000124370
MCF2L,ENSG00000126217
MCF2L-AS1,ENSG00000235280
MCM3,ENSG00000112118
MCM5,ENSG00000100297
MCMDC2,ENSG00000178460
MCPH1,ENSG00000147316
MCPH1-AS1,ENSG00000285400
MCU,ENSG00000156026
MDM4,ENSG00000198625
ME3,ENSG00000151376
MECOM,ENSG00000085276
MED1,ENSG00000125686
MED14,ENSG00000180182
MED20,ENSG00000124641
MED26,ENSG00000105085
MED27,ENSG00000160563
MEF2B,ENSG00000213999
MEF2C,ENSG00000081189
MEF2D,ENSG00000291761
MEFV,ENSG00000103313
MEGF6,ENSG00000162591
MEIOB,ENSG00000282650
MEP1A,ENSG00000112818
MEPE,ENSG00000152595
MET,ENSG00000105976
METAP1D,ENSG00000292097
METRN,ENSG00000103260
METTL23,ENSG00000181038
MFAP4,ENSG00000166482
MFSD4B,ENSG00000173214
MFSD6L,ENSG00000185156
MGAM,ENSG00000257335
MGAM2,ENSG00000278563
MGAT2,ENSG00000168282
MGAT3,ENSG00000128268
MGAT4B,ENSG00000284501
MGAT4C,ENSG00000182050
MGAT5B,ENSG00000167889
MGRN1,ENSG00000102858
MHENCR,ENSG00000232442
MIA,ENSG00000261857
MIB1,ENSG00000101752
MIB2,ENSG00000197530
MICAL1,ENSG00000135596
MICAL2,ENSG00000133816
MICU1,ENSG00000107745
MID2,ENSG00000080561
MINDY2,ENSG00000128923
MIPOL1,ENSG00000151338
MIR101-2,ENSG00000199065
MIR103B2,ENSG00000283320
MIR1178,ENSG00000283768
MIR1181,ENSG00000284268
MIR1193,ENSG00000221036
MIR1228,ENSG00000221365
MIR1246,ENSG00000283203
MIR1267,ENSG00000221650
MIR127,ENSG00000207608
MIR128-1,ENSG00000207654
MIR1285-1,ENSG00000221520
MIR1287,ENSG00000284415
MIR129-2,ENSG00000199077
MIR1292,ENSG00000284481
MIR133B,ENSG00000199080
MIR136,ENSG00000207942
MIR138-2,ENSG00000207649
MIR141,ENSG00000207708
MIR144,ENSG00000283819
MIR145,ENSG00000276365
MIR1469,ENSG00000283888
MIR148B,ENSG00000199122
MIR16-2,ENSG00000198987
MIR181A2,ENSG00000207595
MIR185,ENSG00000208023
MIR18A,ENSG00000283815
MIR1909,ENSG00000284216
MIR190B,ENSG00000215938
MIR1914,ENSG00000284433
MIR1972-2,ENSG00000239118
MIR198,ENSG00000284121
MIR19B1,ENSG00000284375
MIR204,ENSG00000207935
MIR215,ENSG00000207590
MIR22HG,ENSG00000282800
MIR24-2,ENSG00000288126
MIR27B,ENSG00000207864
MIR2861,ENSG00000284547
MIR29A,ENSG00000284032
MIR300,ENSG00000215957
MIR301B,ENSG00000212102
MIR302B,ENSG00000284463
MIR30A,ENSG00000207827
MIR30C1,ENSG00000207962
MIR30D,ENSG00000199153
MIR3124,ENSG00000264500
MIR3131,ENSG00000264755
MIR3132,ENSG00000265252
MIR3135B,ENSG00000263649
MIR3141,ENSG00000264760
MIR3144,ENSG00000265725
MIR3162,ENSG00000264559
MIR3167,ENSG00000266215
MIR3187,ENSG00000263414
MIR3191,ENSG00000284411
MIR3198-1,ENSG00000264757
MIR31HG,ENSG00000171889
MIR330,ENSG00000284544
MIR331,ENSG00000199172
MIR335,ENSG00000199043
MIR33A,ENSG00000207932
MIR345,ENSG00000198984
MIR34C,ENSG00000207562
MIR3661,ENSG00000266751
MIR3662,ENSG00000283409
MIR3682,ENSG00000265452
MIR370,ENSG00000199005
MIR3714,ENSG00000283960
MIR372,ENSG00000199095
MIR376C,ENSG00000283279
MIR378B,ENSG00000264534
MIR378C,ENSG00000264803
MIR378G,ENSG00000263526
MIR380,ENSG00000198982
MIR384,ENSG00000283242
MIR3907,ENSG00000265810
MIR3914-1,ENSG00000265878
MIR3945,ENSG00000266698
MIR3975,ENSG00000283514
MIR409,ENSG00000199107
MIR411,ENSG00000199109
MIR4286,ENSG00000285364
MIR4291,ENSG00000265347
MIR4301,ENSG00000265140
MIR432,ENSG00000272458
MIR4324,ENSG00000265407
MIR4428,ENSG00000266262
MIR4443,ENSG00000265483
MIR4481,ENSG00000283699
MIR4492,ENSG00000264211
MIR450A1,ENSG00000199132
MIR4521,ENSG00000283160
MIR4664,ENSG00000265660
MIR4674,ENSG00000265181
MIR4687,ENSG00000284525
MIR4732,ENSG00000284085
MIR4748,ENSG00000265879
MIR4763,ENSG00000284175
MIR483,ENSG00000207805
MIR486-2,ENSG00000283450
MIR487A,ENSG00000207742
MIR501,ENSG00000211538
MIR5093,ENSG00000266307
MIR513C,ENSG00000216171
MIR5188,ENSG00000265345
MIR518D,ENSG00000283330
MIR518E,ENSG00000207987
MIR520A,ENSG00000207594
MIR520B,ENSG00000207722
MIR520C,ENSG00000207738
MIR524,ENSG00000283289
MIR525,ENSG00000207711
MIR543,ENSG00000212040
MIR548B,ENSG00000207982
MIR548E,ENSG00000221214
MIR548H4,ENSG00000221616
MIR548Q,ENSG00000221331
MIR553,ENSG00000207750
MIR5588,ENSG00000264614
MIR564,ENSG00000284275
MIR580,ENSG00000207756
MIR584,ENSG00000207714
MIR586,ENSG00000207769
MIR591,ENSG00000208025
MIR592,ENSG00000207692
MIR596,ENSG00000207826
MIR597,ENSG00000285033
MIR602,ENSG00000207693
MIR612,ENSG00000283791
MIR614,ENSG00000283759
MIR623,ENSG00000207719
MIR629,ENSG00000207965
MIR6510,ENSG00000283796
MIR662,ENSG00000207579
MIR668,ENSG00000276352
MIR670HG,ENSG00000235661
MIR675,ENSG00000288367
MIR6752,ENSG00000276769
MIR6858,ENSG00000276350
MIR6887,ENSG00000284065
MIR7150,ENSG00000274932
MIR760,ENSG00000211575
MIR8083,ENSG00000274940
MIR890,ENSG00000216075
MIR924HG,ENSG00000267374
MIR92B,ENSG00000284586
MIR93,ENSG00000207757
MIR936,ENSG00000283788
MIR938,ENSG00000216035
MIR96,ENSG00000199158
MIR99AHG,ENSG00000215386
MIRLET7A1,ENSG00000199165
MIRLET7B,ENSG00000284520
MIRLET7C,ENSG00000199030
MIRLET7I,ENSG00000199179
MISP3,ENSG00000288191
MKX,ENSG00000150051
MLF2,ENSG00000089693
MLKL,ENSG00000168404
MLLT1,ENSG00000130382
MLLT10P1,ENSG00000238151
MLLT3,ENSG00000171843
MLST8,ENSG00000167965
MME,ENSG00000196549
MMP11,ENSG00000099953
MMP13,ENSG00000137745
MMP17,ENSG00000198598
MMP24,ENSG00000125966
MMP7,ENSG00000137673
MMP8,ENSG00000118113
MMRN1,ENSG00000138722
MNS1,ENSG00000138587
MNX1-AS1,ENSG00000243479
MOCS3,ENSG00000124217
MORC1,ENSG00000114487
MORC2,ENSG00000133422
MORF4,ENSG00000234801
MORF4L1,ENSG00000185787
MPDU1,ENSG00000129255
MPG,ENSG00000103152
MPP3,ENSG00000161647
MPV17L2,ENSG00000254858
MPZ,ENSG00000158887
MPZL2,ENSG00000149573
MRAP2,ENSG00000135324
MRC2,ENSG00000011028
MRFAP1L1,ENSG00000178988
MRGPRF,ENSG00000172935
MRGPRX4,ENSG00000179817
MRNIP,ENSG00000283918
MRO,ENSG00000134042
MRPL32,ENSG00000106591
MRPL37,ENSG00000116221
MRPL39,ENSG00000154719
MRPL42,ENSG00000198015
MRPS12,ENSG00000283018
MRPS16,ENSG00000182180
MRPS21,ENSG00000266472
MRPS25,ENSG00000131368
MRPS27,ENSG00000113048
MRPS33,ENSG00000090263
MRPS7,ENSG00000125445
MRS2,ENSG00000124532
MRTFA,ENSG00000196588
MS4A14,ENSG00000166928
MS4A2,ENSG00000149534
MS4A4A,ENSG00000110079
MSANTD3,ENSG00000066697
MSANTD4,ENSG00000170903
MSC,ENSG00000178860
MSC-AS1,ENSG00000235531
MSGN1,ENSG00000151379
MSH2,ENSG00000095002
MSH5,ENSG00000204410
MSI2,ENSG00000153944
MSL2,ENSG00000174579
MSLNL,ENSG00000162006
MSMB,ENSG00000263639
MSMP,ENSG00000215183
MSR1,ENSG00000038945
MST1,ENSG00000173531
MST1L,ENSG00000186715
MST1P2,ENSG00000186301
MSX1,ENSG00000163132
MT-ND1,ENSG00000198888
MT-ND2,ENSG00000198763
MT-TL2,ENSG00000210191
MT-TP,ENSG00000210196
MT-TQ,ENSG00000210107
MT-TV,ENSG00000210077
MT1IP,ENSG00000275691
MTA2,ENSG00000149480
MTBP,ENSG00000172167
MTCL3,ENSG00000214338
MTCO3P12,ENSG00000198744
MTERF4,ENSG00000122085
MTFR1L,ENSG00000117640
MTG2,ENSG00000101181
MTMR11,ENSG00000014914
MTMR3,ENSG00000100330
MTMR7,ENSG00000003987
MTRES1,ENSG00000130349
MTRR,ENSG00000124275
MUC13,ENSG00000173702
MUC19,ENSG00000205592
MVB12B,ENSG00000196814
MVP,ENSG00000013364
MYB,ENSG00000118513
MYBPH,ENSG00000133055
MYBPHL,ENSG00000221986
MYCLP1,ENSG00000204053
MYCT1,ENSG00000120279
MYEF2,ENSG00000104177
MYG1,ENSG00000291835
MYH13,ENSG00000006788
MYH14,ENSG00000105357
MYH15,ENSG00000144821
MYH7B,ENSG00000078814
MYH9,ENSG00000100345
MYL12A,ENSG00000101608
MYL9,ENSG00000101335
MYNN,ENSG00000085274
MYO15A,ENSG00000091536
MYO15B,ENSG00000266714
MYO16,ENSG00000041515
MYO5A,ENSG00000197535
MYO5B,ENSG00000167306
MYO6,ENSG00000196586
MYOD1,ENSG00000129152
MYT1L,ENSG00000186487
MZT1,ENSG00000204899
MZT2B,ENSG00000292119
N4BP1,ENSG00000102921
N4BP2L2-IT2,ENSG00000281026
NAA11,ENSG00000156269
NAA15,ENSG00000164134
NAALADL2,ENSG00000177694
NABP2,ENSG00000139579
NACA,ENSG00000196531
NACA4P,ENSG00000228224
NACC1,ENSG00000160877
NAGS,ENSG00000161653
NALCN-AS1,ENSG00000233009
NALF1-IT1,ENSG00000227248
NANOS2,ENSG00000188425
NAP1L2,ENSG00000186462
NAPA-AS1,ENSG00000268061
NARF,ENSG00000141562
NARS1,ENSG00000134440
NARS2,ENSG00000137513
NAT1,ENSG00000171428
NAV2-AS2,ENSG00000254453
NAXE,ENSG00000163382
NBEAP1,ENSG00000258590
NBL1,ENSG00000158747
NBPF1,ENSG00000292225
NBPF15,ENSG00000266338
NBPF25P,ENSG00000272150
NCBP3,ENSG00000074356
NCCRP1,ENSG00000188505
NCDN,ENSG00000020129
NCKAP5,ENSG00000176771
NCOA4,ENSG00000266412
NCOA6,ENSG00000198646
NCOA7,ENSG00000111912
NCOR2,ENSG00000196498
NCS1,ENSG00000107130
NCSTN,ENSG00000162736
NDFIP1,ENSG00000131507
NDP,ENSG00000124479
NDRG4,ENSG00000103034
NDST1-AS1,ENSG00000254333
NDST4,ENSG00000138653
NDUFA2,ENSG00000131495
NDUFA5,ENSG00000128609
NDUFA7,ENSG00000267855
NDUFA9,ENSG00000139180
NDUFAF3,ENSG00000178057
NDUFAF4,ENSG00000123545
NDUFAF6,ENSG00000156170
NDUFB1,ENSG00000183648
NDUFB10,ENSG00000291930
NDUFB11,ENSG00000147123
NDUFB4,ENSG00000065518
NDUFB7,ENSG00000099795
NDUFC1,ENSG00000109390
NDUFC2,ENSG00000151366
NDUFS2,ENSG00000158864
NDUFS7,ENSG00000115286
NDUFV1,ENSG00000167792
NEDD4,ENSG00000069869
NEDD9,ENSG00000111859
NEFL,ENSG00000277586
NEIL1,ENSG00000140398
NELFB,ENSG00000188986
NELFE,ENSG00000204356
NET1,ENSG00000173848
NEU1,ENSG00000204386
NEURL1B,ENSG00000214357
NEUROD1,ENSG00000162992
NEXN-AS1,ENSG00000235927
NFAM1,ENSG00000235568
NFASC,ENSG00000163531
NFATC3,ENSG00000072736
NFE2L2,ENSG00000116044
NFKBIL1,ENSG00000236346
NFXL1,ENSG00000170448
NFYA,ENSG00000001167
NFYB,ENSG00000120837
NGRN,ENSG00000182768
NHLH1,ENSG00000171786
NHLH2,ENSG00000177551
NHS,ENSG00000188158
NHSL2,ENSG00000204131
NID1,ENSG00000116962
NIP7,ENSG00000132603
NIPBL,ENSG00000164190
NISCH,ENSG00000010322
NIT1,ENSG00000158793
NIT2,ENSG00000114021
NKPD1,ENSG00000179846
NKX2-4,ENSG00000125816
NKX3-1,ENSG00000167034
NKX3-2,ENSG00000109705
NLGN2,ENSG00000283859
NLGN4Y,ENSG00000165246
NLK,ENSG00000087095
NLRP1,ENSG00000091592
NLRP11,ENSG00000179873
NLRP13,ENSG00000173572
NLRP14,ENSG00000158077
NLRP7,ENSG00000276804
NLRX1,ENSG00000160703
NMB,ENSG00000291631
NMD3,ENSG00000169251
NME1,ENSG00000239672
NME1-NME2,ENSG00000011052
NME8,ENSG00000086288
NMRAL2P,ENSG00000171658
NMUR2,ENSG00000132911
NNMT,ENSG00000166741
NNT,ENSG00000112992
NOB1,ENSG00000141101
NOC3L,ENSG00000173145
NOC4L,ENSG00000288146
NODAL,ENSG00000156574
NOL10,ENSG00000115761
NOL12,ENSG00000273899
NOLC1,ENSG00000166197
NOMO3,ENSG00000278087
NOP14,ENSG00000087269
NORAD,ENSG00000260032
NOTCH2NLB,ENSG00000286019
NOTCH2NLC,ENSG00000286219
NOTCH4,ENSG00000238196
NOTUM,ENSG00000185269
NOX3,ENSG00000074771
NOX5,ENSG00000290203
NPAS2,ENSG00000170485
NPBWR2,ENSG00000277339
NPC2,ENSG00000119655
NPEPL1,ENSG00000215440
NPEPPS,ENSG00000141279
NPHP3,ENSG00000113971
NPHS1,ENSG00000161270
NPIPB7,ENSG00000233232
NPM1P25,ENSG00000229417
NPR2,ENSG00000159899
NPTN,ENSG00000156642
NPY,ENSG00000122585
NPY5R,ENSG00000164129
NPY6R,ENSG00000226306
NQO2,ENSG00000124588
NR1I2,ENSG00000144852
NR2C2AP,ENSG00000184162
NR2F2-AS1,ENSG00000247809
NR6A1,ENSG00000148200
NRARP,ENSG00000198435
NRAS,ENSG00000213281
NRBF2,ENSG00000148572
NRCAM,ENSG00000091129
NRDC,ENSG00000078618
NREP-AS1,ENSG00000250095
NRG4,ENSG00000169752
NRXN1,ENSG00000179915
NSL1,ENSG00000117697
NSMCE2,ENSG00000156831
NSMF,ENSG00000165802
NSRP1,ENSG00000126653
NT5C2,ENSG00000076685
NT5C3B,ENSG00000141698
NT5DC3,ENSG00000111696
NT5M,ENSG00000205309
NTRK1,ENSG00000198400
NUAK2,ENSG00000163545
NUBPL,ENSG00000151413
NUDT15,ENSG00000136159
NUDT16,ENSG00000198585
NUDT16L1,ENSG00000168101
NUDT4B,ENSG00000177144
NUDT6,ENSG00000170917
NUDT7,ENSG00000140876
NUDT9P1,ENSG00000234043
NUF2,ENSG00000143228
NUFIP1,ENSG00000083635
NUFIP2,ENSG00000108256
NUGGC,ENSG00000189233
NUP210,ENSG00000132182
NUP214,ENSG00000126883
NUP85,ENSG00000125450
NUTM1,ENSG00000291987
NUTM2A-AS1,ENSG00000223482
NVL,ENSG00000143748
NXF2,ENSG00000269405
NXF3,ENSG00000147206
NXPE3,ENSG00000144815
NXPE4,ENSG00000137634
NXPH1,ENSG00000122584
OBI1,ENSG00000152193
OBI1-AS1,ENSG00000234377
OBP2A,ENSG00000122136
OBP2B,ENSG00000280584
OCIAD2,ENSG00000145247
ODAD1,ENSG00000105479
ODF4,ENSG00000184650
OFD1,ENSG00000046651
OGFRL1,ENSG00000119900
OGN,ENSG00000106809
OIP5-AS1,ENSG00000247556
OIT3,ENSG00000138315
OLAH,ENSG00000152463
OLFML2B,ENSG00000162745
OLIG1,ENSG00000184221
OLIG3,ENSG00000177468
OPLAH,ENSG00000178814
OPN1SW,ENSG00000128617
OPN4,ENSG00000122375
OPN5,ENSG00000124818
OPRK1,ENSG00000082556
OR10A5,ENSG00000166363
OR10J1,ENSG00000291903
OR11H4,ENSG00000291809
OR12D2,ENSG00000235966
OR13C4,ENSG00000148136
OR1F2P,ENSG00000203581
OR1N1,ENSG00000171505
OR2A1,ENSG00000285105
OR2A9P,ENSG00000228960
OR2AE1,ENSG00000244623
OR2H1,ENSG00000229125
OR2H2,ENSG00000224319
OR2J2,ENSG00000225550
OR2M1P,ENSG00000177233
OR2M7,ENSG00000177186
OR2S2,ENSG00000278889
OR2T35,ENSG00000292304
OR4C45,ENSG00000292249
OR4D1,ENSG00000141194
OR4D2,ENSG00000255713
OR4F6,ENSG00000184140
OR4K1,ENSG00000291807
OR4K15,ENSG00000291812
OR4M2,ENSG00000288194
OR4Q3,ENSG00000182652
OR51A4,ENSG00000205497
OR51B4,ENSG00000183251
OR51Q1,ENSG00000167360
OR52B2,ENSG00000255307
OR52B5P,ENSG00000231049
OR52D1,ENSG00000181609
OR52H1,ENSG00000181616
OR52N4,ENSG00000181074
OR5D16,ENSG00000205029
OR5D18,ENSG00000186119
OR5H14,ENSG00000236032
OR5H2,ENSG00000197938
OR5H6,ENSG00000230301
OR5M3,ENSG00000291859
OR6C74,ENSG00000197706
OR6K2,ENSG00000196171
OR6T1,ENSG00000181499
OR7D2,ENSG00000188000
OR7E156P,ENSG00000274052
OR7E5P,ENSG00000214880
OR8J1,ENSG00000262796
OR9A4,ENSG00000258083
OR9G9,ENSG00000262191
ORC2,ENSG00000115942
ORC3,ENSG00000135336
ORM2,ENSG00000228278
ORMDL3,ENSG00000172057
OSBP,ENSG00000110048
OSBPL9,ENSG00000117859
OSCAR,ENSG00000273511
OSGEP,ENSG00000291794
OSR2,ENSG00000164920
OTOGL,ENSG00000165899
OTOL1,ENSG00000182447
OTUB1,ENSG00000167770
OTUD6B-AS1,ENSG00000253738
OTUD7B,ENSG00000264522
OTULIN,ENSG00000154124
OVCA2,ENSG00000262664
OVGP1,ENSG00000085465
OXCT1-AS1,ENSG00000248668
OXNAD1,ENSG00000154814
P2RX3,ENSG00000109991
P2RY11,ENSG00000244165
P2RY2,ENSG00000175591
P2RY8,ENSG00000292333
P3H3,ENSG00000110811
PA2G4P4,ENSG00000230457
PABPC3,ENSG00000151846
PABPN1,ENSG00000100836
PACS2,ENSG00000179364
PADI4,ENSG00000280908
PAFAH1B1,ENSG00000007168
PAGE5,ENSG00000158639
PAK5,ENSG00000101349
PALB2,ENSG00000083093
PALM,ENSG00000099864
PALS1,ENSG00000072415
PAPOLA,ENSG00000090060
PAQR4,ENSG00000162073
PAQR5,ENSG00000137819
PAQR7,ENSG00000182749
PARGP1,ENSG00000239883
PARP12,ENSG00000059378
PARP2,ENSG00000291803
PAX5,ENSG00000196092
PAXBP1-AS1,ENSG00000238197
PBLD,ENSG00000108187
PCAT4,ENSG00000251321
PCBP2,ENSG00000197111
PCBP2P2,ENSG00000253341
PCBP4,ENSG00000090097
PCDH1,ENSG00000156453
PCDH19,ENSG00000165194
PCDHA12,ENSG00000291663
PCDHA13,ENSG00000291666
PCDHA3,ENSG00000291651
PCDHA9,ENSG00000291657
PCDHB16,ENSG00000291684
PCDHB6,ENSG00000291679
PCDHGA11,ENSG00000253873
PCDHGA2,ENSG00000081853
PCDHGA5,ENSG00000253485
PCDHGA9,ENSG00000261934
PCDHGB3,ENSG00000262209
PCED1B,ENSG00000179715
PCGEM1,ENSG00000227418
PCIF1,ENSG00000100982
PCK1,ENSG00000124253
PCNA,ENSG00000132646
PCNX1,ENSG00000100731
PCNX2,ENSG00000135749
PCNX4,ENSG00000126773
PCOLCE,ENSG00000106333
PCYOX1L,ENSG00000145882
PCYT2,ENSG00000185813
PDCD10,ENSG00000114209
PDCD11,ENSG00000148843
PDCD2,ENSG00000071994
PDCD4,ENSG00000150593
PDE10A,ENSG00000112541
PDE4A,ENSG00000065989
PDE4C,ENSG00000285188
PDE6C,ENSG00000095464
PDE6D,ENSG00000156973
PDE6G,ENSG00000185527
PDF,ENSG00000258429
PDGFC,ENSG00000145431
PDIA3,ENSG00000167004
PDK1,ENSG00000152256
PDLIM3,ENSG00000154553
PDLIM5,ENSG00000163110
PDS5A,ENSG00000121892
PDX1,ENSG00000139515
PDZD4,ENSG00000067840
PDZD8,ENSG00000165650
PECR,ENSG00000115425
PEG3,ENSG00000198300
PELATON,ENSG00000224397
PELP1,ENSG00000141456
PER3,ENSG00000049246
PEX5,ENSG00000288217
PFDN2,ENSG00000143256
PFDN4,ENSG00000101132
PFDN5,ENSG00000291834
PFKFB1,ENSG00000158571
PFKFB2,ENSG00000123836
PFKFB4,ENSG00000114268
PFKP,ENSG00000067057
PGA5,ENSG00000256713
PGAP3,ENSG00000161395
PGBD4,ENSG00000182405
PGBP,ENSG00000227179
PGF,ENSG00000119630
PGLS,ENSG00000130313
PGM5,ENSG00000154330
PGM5-AS1,ENSG00000224958
PGPEP1L,ENSG00000183571
PHACTR1,ENSG00000112137
PHB1P11,ENSG00000227621
PHETA2,ENSG00000177096
PHF11,ENSG00000136147
PHF13,ENSG00000116273
PHF23,ENSG00000040633
PHF6,ENSG00000156531
PHKA1,ENSG00000067177
PHLDA3,ENSG00000174307
PHLDB3,ENSG00000176531
PHLPP2,ENSG00000040199
PHOX2B,ENSG00000109132
PHRF1,ENSG00000274780
PHTF1,ENSG00000116793
PI3,ENSG00000124102
PI4K2B,ENSG00000038210
PI4KB,ENSG00000143393
PIAS2,ENSG00000078043
PIEZO2,ENSG00000154864
PIGL,ENSG00000108474
PIGR,ENSG00000162896
PIGS,ENSG00000087111
PIGY,ENSG00000255072
PIK3C2B,ENSG00000133056
PIK3CG,ENSG00000105851
PIK3R4,ENSG00000196455
PIK3R5,ENSG00000141506
PIN1,ENSG00000127445
PIN4P1,ENSG00000227973
PIP4K2C,ENSG00000166908
PIP4P2,ENSG00000155099
PIP5K1B,ENSG00000107242
PIRT,ENSG00000233670
PITPNM3,ENSG00000091622
PITX1,ENSG00000069011
PKMYT1,ENSG00000127564
PLA1A,ENSG00000144837
PLA2G12A,ENSG00000123739
PLA2G12B,ENSG00000138308
PLA2G1B,ENSG00000170890
PLA2G2D,ENSG00000117215
PLA2G2E,ENSG00000188784
PLA2G4A,ENSG00000116711
PLA2G4E,ENSG00000188089
PLA2R1,ENSG00000153246
PLAAT1,ENSG00000127252
PLAAT2,ENSG00000133328
PLAAT3,ENSG00000176485
PLAG1,ENSG00000181690
PLAGL1,ENSG00000118495
PLAU,ENSG00000122861
PLCB1,ENSG00000182621
PLCD4,ENSG00000115556
PLCL2,ENSG00000284017
PLCXD2,ENSG00000240891
PLEKHA6,ENSG00000143850
PLEKHB1,ENSG00000021300
PLEKHG1,ENSG00000120278
PLEKHG2,ENSG00000090924
PLEKHG4B,ENSG00000153404
PLEKHH2,ENSG00000152527
PLEKHJ1,ENSG00000104886
PLEKHM2,ENSG00000116786
PLEKHN1,ENSG00000187583
PLEKHO1,ENSG00000023902
PLIN1,ENSG00000166819
PLIN3,ENSG00000105355
PLOD1,ENSG00000083444
PLOD3,ENSG00000106397
PLPP4,ENSG00000203805
PLPP7,ENSG00000160539
PLPPR3,ENSG00000282283
PLXDC2,ENSG00000120594
PLXNB1,ENSG00000164050
PLXNB3,ENSG00000198753
PMAIP1,ENSG00000141682
PMF1,ENSG00000160783
PMFBP1,ENSG00000118557
PML,ENSG00000140464
PMM2,ENSG00000140650
PMP2,ENSG00000147588
PMPCB,ENSG00000105819
PMS1,ENSG00000064933
PNCK,ENSG00000130822
PNLIPRP1,ENSG00000291891
PNMA1,ENSG00000176903
PNMA5,ENSG00000198883
PNMA8A,ENSG00000182013
PNPT1,ENSG00000138035
POC1A,ENSG00000164087
POFUT2,ENSG00000186866
POGLUT1,ENSG00000163389
POGZ,ENSG00000143442
POLD1,ENSG00000062822
POLD2,ENSG00000106628
POLD4,ENSG00000175482
POLR1D,ENSG00000186184
POLR1G,ENSG00000117877
POLR2A,ENSG00000284832
POLR2C,ENSG00000102978
POLR2I,ENSG00000105258
POLR2J3,ENSG00000168255
