target,mode,count
rplD,Negative,1
antihistamine,unspecified,1
PON1,unspecified,11
CREB1,unspecified,8
CALCA,unspecified,2
GLO1,Negative,15
EPHA2,unspecified,70
SLC1A3,Negative,3
TUBE1,Positive,1
CYP2E1,Positive,2
NCEH1,Negative,1
MLLT11,Positive,1
NR0B1,Negative,14
Pim,unspecified,1
SLMAP,Positive,1
NMDA,unspecified,3
THAP1,unspecified,1
HINT1,Negative,1
ATP6,unspecified,1
HTR3C,unspecified,8
CCL3,unspecified,1
PDE3B,Positive,1
PDGFA,Negative,2
SLU7,unspecified,1
ND6,Negative,1
sterol synthesis,unspecified,9
INPP1,Positive,1
RNA synthesis disruptor,unspecified,2
PSG5,unspecified,1
KCND3,Negative,7
VEGFR3,unspecified,7
TUBA1A,Negative,21
MAPKAPK3,Negative,91
NDUFAF1,Negative,2
CXCL1,Positive,1
ASNS,unspecified,1
sweetener,unspecified,2
GUCY2D,Positive,1
CBR4,Positive,1
RPS6KB1,unspecified,56
RORC,Positive,8
PIK3IP1,unspecified,1
MAP3K7,unspecified,56
ALPI,Negative,5
CDKN1C,unspecified,1
LITAF,Positive,1
CHRNA1,Positive,5
KCNQ4,unspecified,1
HDAC10,Positive,2
HSD17B8,unspecified,2
HSD17B14,unspecified,2
BAX,unspecified,8
NEK5,unspecified,60
FOSL1,unspecified,1
Adenylate cyclase Forskolin,unspecified,2
CSF2,Negative,1
PXK,unspecified,2
TFAP2A,Positive,2
PLCLP,unspecified,1
CHRM5,Negative,22
EPHX2,Positive,1
GUSB,Negative,4
