target,mode,count
AhR agonist,unspecified,1
PTPN4,Negative,1
CD209,unspecified,1
CSF1R,Negative,129
CPT1B,Negative,8
metabolic,unspecified,1
PIP5K1C,unspecified,58
CCDC137,Positive,1
ALDH1A1 ALDH2 ALDH1B1 ALDH5,unspecified,1
HEXB,unspecified,3
CFTR,Negative,7
SUN1,unspecified,1
PDCD4,Negative,1
MAP4K4,unspecified,68
HTR5B,Negative,16
TRIB1,unspecified,1
PBK,unspecified,74
ADCY3,Negative,2
TLR5,Positive,3
SMG1,Negative,1
FCER2,unspecified,1
FKBP4,Positive,1
Trk receptor,unspecified,2
ZSCAN18,Positive,1
ELOVL5,Negative,1
Na+/Cl- symporter,unspecified,1
CYC1,unspecified,1
DOPAMINE D4.2,unspecified,14
REEP6,Positive,1
STK32C,Negative,1
PIN4P1,unspecified,1
NDUFS4,Negative,2
TLR7,Negative,5
MINK1,Negative,109
NK2,unspecified,1
QR 2,unspecified,1
MAP3K13,unspecified,59
GCK,unspecified,3
CYSLTR2,Negative,7
GADD45A,Positive,1
PDE3B,Negative,50
CA6,Negative,129
SREBF2,Positive,1
XIAP,Negative,17
UPB1,unspecified,1
MT1JP,unspecified,1
HSD11B1L,Positive,1
CHRNA6,Positive,5
GJA8,Negative,4
CMA1,unspecified,1
PCSK7,unspecified,1
PML,unspecified,5
RPS6KB1,unspecified,58
BBOX1,Negative,12
UCKL1,unspecified,2
TMEM171,Positive,1
ADCY2,Negative,5
PRKCZ,unspecified,2
HLCS,Positive,1
RPS6KA6,unspecified,62
CCDC110,Positive,1
PRKCZ,Positive,2
CASP3,unspecified,10
NEK3,Negative,92
PSG9,unspecified,1
HSP90AA1,unspecified,36
DUSP26,Negative,1
GHRH,Positive,2
TMEM43,unspecified,1
AKAP13,Positive,1
antibiotic lincosamide,unspecified,3
SLC6A9,unspecified,4
ion channel (Cl),unspecified,1
DPEP1,Negative,4
radical initiator,unspecified,1
GABA A alpha2,unspecified,2
ARG1,unspecified,5
ASCL1,unspecified,1
CCK,unspecified,2
PLD1,unspecified,1
ACE,Positive,1
plasminogen,unspecified,4
FOSL1,Positive,1
SLC36A2,Negative,1
SRPK1,unspecified,66
PSMB3,Negative,2
MIDN,unspecified,1
HTR3E,Positive,2
THRB,Negative,650
ASPG,Positive,1
MT-ND6,Negative,1
AFDN,Positive,1
UBA2,unspecified,1
TNIP1,Positive,1
CDC6,Positive,1
CHRM2,Negative,89
GABA A Alpha4Beta2Gamma2,unspecified,1
RELN,unspecified,1
P2RX3,Negative,10
SPATA20,unspecified,1
KCNC2,unspecified,1
KCNA3,Negative,20
GPR1,unspecified,1
FPS,unspecified,2
pab,unspecified,1
TMEM132C,unspecified,1
Aldose reductase,unspecified,2
E,unspecified,1
UGT1A3,unspecified,76
CORO6,unspecified,1
TRPC4,Negative,22
ADRA2A,Positive,75
STAT1,Negative,7
MMP2,unspecified,11
C14ORF132,unspecified,1
SAT2,Negative,9
GIPR,unspecified,1
MAPK3,unspecified,145
MSRB1,Negative,1
DCUN1D3,Positive,1
PSMC5,Negative,2
SCN11A,unspecified,1
CYCS,unspecified,5
BRPF3,unspecified,1
SIK1,unspecified,1
LOC100912604,unspecified,1
ASMTL,unspecified,1
BAG3,unspecified,1
NDUFC2,unspecified,1
CACNA1G,Negative,49
TRPM8,unspecified,3
GAMT,Negative,3
CTSL,unspecified,3
SEMA3G,unspecified,1
VB6,unspecified,1
TRABD,unspecified,1
PDE4A,Positive,3
HDAC7,Negative,154
PRR3,Positive,1
SLC38A5,unspecified,1
HMT,unspecified,1
CA7,Positive,18
IL6ST,unspecified,3
CAR2,Negative,1
SLCO3A1,unspecified,1
ARHGAP21,Positive,1
CA11,Negative,5
SDS,unspecified,1
DHDH,unspecified,1
USP5,unspecified,1
CACNA1A,Negative,5
PHKA1,Negative,2
EPHA7,Negative,94
PIK3CA,Positive,1
GBA2,Negative,9
BAX,Positive,2
CHRNA4,Positive,41
STK24,unspecified,66
INTS4,Positive,1
EIF4B,unspecified,1
TAGLN,unspecified,1
SLC20A1,Positive,1
EEF1D,unspecified,1
LAP3,Negative,3
NGF,unspecified,3
THPO,Positive,203
ICMT,Negative,9
FBXO39,Positive,1
calcium supplement,unspecified,1
TUBA1C,Positive,3
ANKRD10,Positive,1
vitamin E,unspecified,1
TNS2,Positive,1
TGFBR1,Positive,2
MST1R,unspecified,59
PTGR1,Positive,1
ABCC9,Positive,4
RCBTB2,Positive,1
BCL6,unspecified,1
PRKACB|PRKAR1B|PRKAR2B|PRKAR2A|PRKACA|PRKACG|,Positive,1
PRKCE,Negative,124
ENPP7,Negative,2
MAPRE3,Positive,1
MAPKAPK5,unspecified,62
PSMD7,unspecified,1
MPP1,Positive,1
SLC4A4,Positive,1
Protein P,unspecified,2
PGM3,unspecified,1
MLPH,unspecified,1
TDP1,Negative,1160
PTPRS,unspecified,2
SHROOM1,Positive,1
SSTR4,unspecified,7
CDK5R1,Negative,112
KLK5,Negative,1
ENTPD2,unspecified,1
SDC1,unspecified,1
TLR2,Negative,3
POLI,Negative,4443
"Cholinergic, Nicotinic Muscle",unspecified,1
NLRP1,Negative,4
KAT6A,Negative,2
DNAJB1,unspecified,1
DNASE1,unspecified,1
LPAR4,Negative,1
PTK2,Positive,2
WDR34,unspecified,1
PSMA1,unspecified,1
KCNH6,Negative,8
AGTR2,Positive,2
CDC42EP5,unspecified,1
MYL10,unspecified,1
NR4A1,Positive,1
LTB4R2,unspecified,3
URB2,Positive,1
CYP2D3,Negative,7
ITK,Negative,110
STK16,Positive,1
EGFR,Negative,991
Adrenodoxin,unspecified,1
CSNK1A1L,Negative,1
ATP6V0D1,unspecified,1
LEMD2,unspecified,1
EGLN2,Negative,4
KCNH4,Negative,8
NDUFB10,Negative,2
MEN1,unspecified,2
TAF1L,unspecified,1
ACVR1C,unspecified,1
BHE,unspecified,1
DAGLA,Positive,1
GLRA2,unspecified,746
GSTA1,Positive,2
TNNC1,Negative,4
CHEK1,unspecified,63
SPHK2,unspecified,2
BH0413,unspecified,1
ADRB2,unspecified,882
KCNE2,Positive,2
GADD45B,Positive,1
CREB1,Negative,2
METRNL,unspecified,1
Calcium channel (Type N),unspecified,2
PDPN,Positive,1
AGE,unspecified,1
POMC,Positive,2
GBA2,Positive,1
CDKN1B,Negative,3
ADRA1,unspecified,35
ITGAV|ITGB3,Negative,1
GABA B,unspecified,14
HNF1B,Positive,1
PTK2B,unspecified,70
KLF4,unspecified,3
ALDH3A1,Positive,1
PNP,unspecified,9
DEDD2,unspecified,1
NR2F2,unspecified,1
PRDX6,Negative,1
HIGD1A,Positive,1
PGK1,unspecified,5
KCNA1,Negative,13
OPIATE Mu 2,unspecified,4
NEK2,unspecified,133
SLC51A,Positive,2
CD3D,Positive,2
PPP1R3C,unspecified,1
ARAF,unspecified,4
S1PR3,unspecified,12
PCYT1A,unspecified,1
TRPM6,unspecified,58
SLC6A11,unspecified,4
inhibitor of oxidative phosphorylation,unspecified,1
NFATC2,Negative,1
HINT1,Negative,1
RAMP1,Negative,1
CDKN1C,unspecified,2
NPYR2,unspecified,1
SP3,unspecified,3
NMUR2,Positive,9
PRSS2,Negative,47
ME1,unspecified,3
KPNB1,Positive,1
PAK6,unspecified,134
MDM4,Negative,1
NEU3,Negative,3
PIK3C2B,unspecified,58
PKN2,unspecified,66
ACHE,Negative,1084
PSEN2,Positive,5
PSG11,unspecified,1
CHRNA9,Negative,9
C1R,unspecified,1
crosslinker,unspecified,1
TRP channel,unspecified,3
FGFR4,unspecified,67
TUBA3D,Positive,3
DNA reactive,unspecified,4
drug,unspecified,3
CYP3A2,unspecified,1
PRKCD,unspecified,69
G6PC,Negative,1
SLC27A4,Negative,2
lipid,unspecified,8
DH,unspecified,16
AKAP9,unspecified,1
PTH2R,unspecified,1
PLK1,Negative,1352
DTWD1,Positive,1
HDAC8,unspecified,2
HTR1D,unspecified,164
PDLIM5,unspecified,1
FOXO3,Positive,1
BICC1,Positive,1
KEAP1,Negative,35
FOXRED2,Positive,1
MAP1A,unspecified,1
ksi,unspecified,2
NMB,Positive,1
BACE1,Negative,74
NF1,unspecified,2
NR2F1,unspecified,4
ABHD12B,unspecified,1
SLC6A2,Negative,137
TGIF1,Positive,1
Angiotensin II AT2,unspecified,1
CRK,Negative,2
HCAR2,unspecified,11
BRSK1,Negative,111
SMTNL2,unspecified,1
HSPA5,unspecified,279
PHGDH,Positive,1
GPR139,Positive,2
HPX,Positive,2
HTR1A,unspecified,298
GRIK3,Negative,7
UGT1A4,unspecified,130
RANGAP1,Negative,1
HMGCR,unspecified,19
ACACB,Negative,2
MERTK,Negative,109
CCR4,unspecified,751
PLIN4,Positive,1
Sigma,unspecified,30
DIO2,unspecified,1
GSTM2,Negative,6
H6PD,unspecified,1
SLC10A2,unspecified,2
MYO5B,Positive,1
GUCY1A3,unspecified,3
RNASE1,unspecified,7
UGT2B4,Negative,7
SLCO1B1,Negative,212
MIF,Negative,36
CYP1A1,Negative,66
antiviral,unspecified,25
CSNK1A1,unspecified,62
SLC28A2,Negative,6
MFOs,unspecified,1
PLK2,unspecified,59
MT-ND3,Negative,1
CAPN2,Negative,3
CACNA1F,Negative,20
ATR,unspecified,1
PTP4A2,Negative,1
SIRT2,Negative,77
TRPC5,Positive,10
WNT8A,Positive,1
Na+/K+-ATPase,unspecified,1
PRKCH,Negative,131
MAFK,unspecified,1
MT-ND4,Negative,1
PACSIN3,Positive,1
RAET1L,unspecified,1
MCHR1,unspecified,8
INSRR,unspecified,66
POR,unspecified,3
CHRNA3,Positive,22
CLK4,unspecified,71
MAP3K1,Negative,4
A2M,Positive,1
ADAT3,unspecified,1
TLR9,Positive,3
PRDX1,unspecified,2
DHRS7,Positive,1
ALOX5AP,unspecified,6
AGPAT3,Positive,1
SLC9A3,Negative,3
CYSLTR2,unspecified,7
XK,Positive,1
CCKBR,Negative,16
PSEN2,Negative,42
EPHA1,unspecified,66
PPIL3,unspecified,1
BRD9,unspecified,3
GUCY1B1|GUCY1A1,Negative,1
"Cholinergic, Nicotinic Alpha6Beta2",unspecified,3
Adenosine transporter,unspecified,2
PARP3,unspecified,2
c-kit,unspecified,2
GAK,Negative,10
SCN5A,Positive,3
EIF4A3,unspecified,1
CTSH,unspecified,1
WNK2,Negative,93
RXRA,Positive,409
NPHP4,unspecified,1
TTL,Positive,1
SMO,unspecified,10
APTX,unspecified,1
PDK3,Negative,2
SCARB1,Positive,1
C14ORF180,unspecified,1
GABRR2,Positive,4
CYP1A2,Positive,10
ALAS2,unspecified,1
GLRA1,unspecified,760
UCK1,Negative,2
NFkB,unspecified,23
PTPN7,Negative,26
HDAC5,Positive,2
ER,unspecified,8
PARP10,Negative,3
SEC23A,unspecified,1
AFF4,Positive,1
Glucose uptake,unspecified,1
RYR3,Positive,4
RXFP1,Positive,111
EGR2,unspecified,1
Dipeptidase,unspecified,1
FBXL21,Positive,1
RPA1,unspecified,3
PUS1,Positive,1
TNK2,Negative,109
MC1R,unspecified,2
Inositol Triphosphate,unspecified,2
LTK,unspecified,66
BPHL,unspecified,1
SMN1,unspecified,1507
CCR8,Positive,15
RCC2,Positive,1
MAP3K3,unspecified,58
FN1,Negative,1
YES,unspecified,1
PCYT1B,unspecified,1
EPOR,unspecified,4
S100P,unspecified,3
C9ORF3,Negative,1
30S ribosomal subunit,unspecified,20
KCNQ1,Negative,16
HTR6,unspecified,861
HSD3B2,unspecified,2
FANCD2,Negative,1
TRPV4,unspecified,2
MT2,unspecified,8
CYP27B1,unspecified,1
MAGED4,unspecified,1
TNFSF10,Positive,1
NOS2,Negative,907
antibiotic aminoglycoside,unspecified,15
CD47,unspecified,1
RAMP3|CALCRL,Positive,1
OCRL,Positive,1
HBA1,unspecified,2
SULT2A1,Negative,1
NQO1,unspecified,10
HSD17B14,unspecified,2
GRM3,Positive,12
GCSH,unspecified,1
SCNN1D,unspecified,2
PPM1D,Negative,1
CAR15,Positive,16
ABHD6,Positive,1
LAT,Positive,1
MLANA,Positive,1
CDK20,Negative,5
BMP2K,unspecified,71
DSTYK,unspecified,58
ST3GAL1,Negative,1
HDHD5,Positive,1
TUBB3,Positive,3
Metabolic intermediates,unspecified,1
NR,unspecified,3
Thyroid Hormone Synthesis,unspecified,3
CDC42,unspecified,2
GPX2,Positive,1
MTF1,unspecified,4
PDGF,unspecified,1
LY86,Positive,1
TGFB1,Positive,1
LRCH3,Positive,1
TERT,Positive,2
PHACTR2,Positive,1
MMP20,Negative,1
IF,unspecified,2
DLL1,unspecified,1
CDKL2,unspecified,58
HIPK2,unspecified,60
MAP2K1,Positive,3
DHRS9,Positive,1
DHCR24,Negative,18
rplP,Negative,1
PDK-1,unspecified,1
CSF1,Negative,2
CD2,Negative,1
CYP24A1,Negative,4
KIT,unspecified,86
NCOA6,Positive,2
MBTPS1,Negative,1
ryanodine receptor,unspecified,1
ESRRG,unspecified,18
NAT1,Negative,6
CYP2C8,Negative,100
HSP90AB1,Negative,79
MYT1L,unspecified,1
adrenergic Alpha2,unspecified,75
PAM,Negative,45
CDC20,unspecified,1
PIN1,Negative,973
ADH1B,Negative,5
SNX8,Positive,1
ADRA2B,Positive,59
SLC22A2,unspecified,11
TPSAB1,Negative,10
UFD1,unspecified,1
CYP2A5,unspecified,2
RUNX1T1,Positive,1
PDXP,unspecified,1
PNLIP,Negative,6
ELOVL6,Negative,1
ORAOV1,Positive,1
RPSA,unspecified,2
DNM1,Positive,1
IL4,Positive,4
PHB2,unspecified,2
FKBP1A,unspecified,13
SLC1A4,Positive,1
ESRRB,Positive,9
PPP2R2D,Positive,1
TYR,unspecified,17
UGT2B15,unspecified,85
UGT2B7,Negative,24
NMDA,unspecified,5
integrase,unspecified,1
CXCR4,Positive,1
GNMT,Negative,1
PLCXD1,unspecified,1
CREBBP,Positive,1
AFF1,unspecified,1
KCNJ8,Positive,7
DNA polymerase,unspecified,7
PRSS2,unspecified,6
PDGFRA,Negative,163
TUBB,Positive,3
AHCY,unspecified,1
adhesive,unspecified,1
PSMD7,Negative,2
AARS,unspecified,1
FDFT1,unspecified,1
POLA1,unspecified,3
DUSP8,unspecified,1
SCCPDH,Positive,1
SIK2,Negative,19
pbp2a,unspecified,6
HSDL2,unspecified,3
TSTA3,unspecified,1
endoplasmin,unspecified,1
PKN2,Negative,129
PDZRN3,Positive,1
ROCK2,Negative,179
ADCY8,unspecified,1
FKBP1B,unspecified,2
NLRP3,Negative,11
CSNK2B,unspecified,18
VE,unspecified,2
EGF,Negative,3
KEAP1,unspecified,16
VCAN,unspecified,2
SCNN1G,Positive,2
P2RX1,unspecified,1
OLFR73,Negative,2
RAP1GAP2,Positive,1
GAPDH,Negative,36
PDE3,unspecified,3
TEC,Negative,104
TP73,Positive,1
ALOX5,Positive,2
GPR18,Negative,4
EFNA1,unspecified,2
LPAR4,unspecified,1
AXIN2,Negative,1
GDPD1,Positive,1
DDR1,unspecified,63
CAMK1D,Negative,104
UBE2D2,unspecified,1
GLB1,Negative,9
ALDH3A1,Negative,10
SERTAD1,unspecified,1
NFATC3,Positive,3
FLCN,unspecified,1
CYP3A7-CYP3A51P,Negative,4
MICU3,unspecified,1
CCAR1,unspecified,1
opd,unspecified,3
SPHK1,Positive,1
FNDC11,unspecified,2
CAV1,Positive,2
LPCAT3,Negative,1
SMAD3,Negative,2017
GGCX,Negative,1
CYP2A6,Positive,1
HPGDS,unspecified,4
S1PR1,unspecified,13
MAPK12,Positive,2
ROS1,unspecified,66
RAP1B,unspecified,1
GTF2H1,Positive,1
ATP1A1,Positive,1
PDE6G,unspecified,2
BRS3,unspecified,4
YWHAQ,unspecified,1
SLC32A1,Negative,1
PCNX4,unspecified,1
ICE2,Positive,1
ABL2,Negative,111
NPR2,Positive,1
CRELD2,unspecified,1
Non-receptor tyrosine kinase Tyk2,unspecified,1
HTR1B,Positive,41
GABBR2,unspecified,35
CEL,Negative,1
F2,Negative,85
HUNK,Positive,1
HPSE,Negative,2
GAMT,unspecified,2
FSHB,Negative,3
"Cholinergic, Nicotinic Alpha3Beta4x",unspecified,6
KCTD9,unspecified,1
TANC1,unspecified,1
PADI2,Negative,10
HRH3,Positive,32
SDHA,Negative,1
GSR,Positive,1
embC,Negative,1
RAB5A,unspecified,1
GSTA2,Positive,1
BRD1,unspecified,1
CYP2A6,unspecified,14
TECPR1,Positive,1
RACGAP1,Negative,173
GJB1,Negative,4
ABAT,Positive,9
C8ORF59,unspecified,1
ADRB1,Negative,53
MED1,Positive,5
GLRX,Positive,1
AOC3,Positive,1
HAAO,Negative,2
P2RY1,Negative,6
CAT,Negative,6
"butyrylcholinesterase, BuChE",unspecified,2
SLC46A1,Negative,5
CREB1,Positive,1
DPYD,unspecified,2
SCN8A,Negative,68
IPO7,unspecified,2
EPHB3,Negative,110
VD3 receptor,unspecified,1
MYC,Positive,1
acylation agent,unspecified,1
ST3GAL5,Positive,1
COL4A1,unspecified,1
GUCY1A3,Negative,2
POU2F2,Negative,4
SLC7A4,unspecified,1
TLR6,Negative,1
EXOSC5,unspecified,1
BMPR1A,Positive,1
CTSB,Negative,41
HNF1A,Positive,1
GRASP,unspecified,1
LPAR3,unspecified,6
GRIA4,unspecified,27
TRPV1,unspecified,71
SLC25A4,unspecified,3
NTSR1,Positive,13
OTC,unspecified,2
MAFB,unspecified,1
CDCA7,Positive,1
OPIATE Sigma,unspecified,5
AGXT,Positive,1
TEC,unspecified,78
SELE,Positive,2
PLD1,Positive,2
GJA4,Negative,4
CSNK1D,unspecified,68
HPRT1,Negative,15
SLC12A1,Negative,6
PIK3CA,Negative,74
PTGFR,Negative,5
FLT4,unspecified,72
SLC44A1,unspecified,1
SLC29A4,Negative,8
CALD1,unspecified,1
FABP3,Negative,6
CYP2B10,unspecified,3
CBFA2T3,Positive,1
CEACAM3,unspecified,1
HSP90B1,unspecified,5
MBOAT4,Negative,1
TRPV4,Positive,10
C4A,unspecified,2
bphC,unspecified,1
ACVRL1,unspecified,66
CXCR2,unspecified,752
PDK2,Negative,2
NDUFB1,Negative,2
TOMM40L,Positive,1
FGF1,unspecified,2
TIA1,unspecified,1
CASP6,Negative,76
LGALS9,Negative,1
UCP3,Positive,2
SCN4A,Negative,75
CYP1A2,unspecified,12
ITGB7,Negative,1
MAK,unspecified,60
CYP2A13,unspecified,12
FN1,unspecified,1
NKCC cotransporter,unspecified,3
NAMPT,Negative,5
DHODH,unspecified,5
STK24,Negative,95
RGS16,Negative,1
PRODH,unspecified,1
DPH2,unspecified,1
CLK1,Negative,15
SLC47A1,unspecified,4
LIM2,Positive,1
CYP2A2,Negative,1
BAIAP2L1,Positive,1
FIP1L1-PDGFRA,unspecified,2
UGT1A8,Negative,12
CDA,Positive,1
NGDN,unspecified,1
AVPR2,unspecified,23
KAT2A,Negative,1009
RGS11,unspecified,1
viatmin B1 analog,unspecified,1
STIM1,Positive,1
SCN2A,unspecified,40
NO,unspecified,2
CHRNB2,Negative,65
Protein-tyrosine kinase Tie2,unspecified,1
NDP,Positive,1
CTNNB1,Negative,5
SPTLC2,unspecified,1
PLEKHF1,unspecified,1
GRIN3B,Negative,57
RAD52,Negative,72
TACC3,unspecified,1
NPC1,Positive,953
PSMA2,Negative,2
S1P receptor,unspecified,2
UBE2N,Negative,50
MAPK11,unspecified,140
TMIGD3,unspecified,19
ELMOD3,Positive,1
Slc18a2 VMAT1 VMAT2,unspecified,1
metabolite of Azathioprine,unspecified,1
MCF2L2,unspecified,1
KCNG1,unspecified,1
HIF1AN,unspecified,1
EPHB2,unspecified,66
SLC25A3,unspecified,2
RARB,Negative,9
GK,unspecified,1
DHRS1,Positive,1
GLCCI1,Positive,1
ACADVL,unspecified,1
ITPR1,Negative,1
DCK,unspecified,4
MAP3K10,unspecified,62
ADA,Negative,7
CA7,Negative,164
PTGDR2,Positive,10
CCNG2,Positive,1
GABA A Alpha5Beta2Gamma2,unspecified,2
TNF-alpha,unspecified,9
VK4,unspecified,1
PANX1,Negative,2
SCN9A,unspecified,25
CHRN,unspecified,2
PHKG1,unspecified,71
NR3C1,Positive,494
PSMA4,Negative,2
CSNK1E,unspecified,15
"Cholinergic, muscarinic",unspecified,57
MT-ND4L,Negative,1
GCC1,unspecified,1
Serine/threonine kinase 3 mouse,unspecified,13
SLCxAy [ SLC18A2 SLC29A1 SLC6A2 SLC6A3 SLC6A4,unspecified,2
ODC1,Negative,20
KLHL36,Positive,1
HTR7,Positive,18
PIK3R1,Negative,18
KDM2B,Negative,1
VEGFR2,unspecified,9
TMBIM1,unspecified,1
ABCC2,Negative,192
ACE,unspecified,34
PLA2G4A,unspecified,4
CCK receptor,unspecified,1
MT1X,unspecified,2
ERC2,Positive,1
Proteasome,unspecified,3
ALK2,Negative,1
SLC22A2,Negative,106
PTPase,unspecified,1
RUVBL1,unspecified,1
SYK,Negative,141
ACE,Negative,60
NEK9,Negative,15
5-HT2,unspecified,60
ATP7A,Negative,1
LOC102641666,unspecified,1
PRKD1,unspecified,62
ASIC3,Positive,3
FLNB,unspecified,1
antibiotic carbanem,unspecified,5
NOS3,Positive,8
FSHR,Negative,1
BLK,unspecified,66
SIRT3,Positive,1
SOAT1,Positive,1
CHUK,unspecified,62
COMT,Positive,1
CUX2,Positive,1
emulsifier,unspecified,2
PRKACA,Negative,171
TH,Negative,6
NCOA1,unspecified,21
MRPL10,unspecified,1
TBXA2R,Negative,14
Glucocorticoid,unspecified,2
MAP2K7,Negative,95
CYP19A1,Positive,5
CKMT1A,unspecified,1
DBI,unspecified,2
ACAA2,unspecified,2
PDE10A,unspecified,3
BRAF,unspecified,73
HIPK1,Negative,108
thrombomodulin,unspecified,2
SULT1C2,unspecified,2
CES1,Negative,162
TMEM246,unspecified,1
ANKHD1,unspecified,1
CLCF1,unspecified,3
BMP1,Negative,2
GATA2,unspecified,3
VRTN,Positive,1
MBOAT2,Negative,1
ZFP36,unspecified,1
Pannexin,unspecified,1
SLC12A3,unspecified,12
CSNK1G1,Negative,109
DUSP5,unspecified,1
sweetener,unspecified,2
UTS2R,Negative,4
MAP4K5,unspecified,71
PLA2G10,unspecified,1
KCNJ3,unspecified,6
SELE,unspecified,3
MAP2,Negative,5
NPR2,Negative,1
contrast agent,unspecified,4
TPK1,Negative,1
RGS8,Negative,2
HIF1A,Negative,425
GLI1,unspecified,3
TFAP2A,Positive,2
FKBP5,unspecified,4
ampC,unspecified,2
DDX1,unspecified,1
NR2C2,Positive,2
SLC25A30,Positive,1
MAK,Negative,1
PTEN,Positive,1
REPS1,Positive,1
LOC100911581,unspecified,15
SPANXN5,unspecified,1
TFAP2C,Positive,1
CHRNA4,unspecified,105
ADRB3,Negative,20
MMP3,Positive,1
CASP8,unspecified,2
"Glycine betaine-binding periplasmic protein,C",unspecified,1
PDE6C,Negative,8
antiadrenergic,unspecified,1
SLC22A9,Negative,4
SLC29A1,Negative,19
ANKRD11,Positive,1
HRH1,unspecified,918
PSMD3,Negative,2
BIRC2,Negative,4
PDE6A,Negative,7
ESR1,Positive,512
IL10,Positive,1
KCNH2,unspecified,817
TDP2,Negative,35
KIFC1,Negative,2
AVP,unspecified,1
KCNMA1,Positive,17
SUN2,unspecified,2
SO_0970,unspecified,1
PADI1,Negative,10
SPACA9,unspecified,1
IRF3,Negative,1
P2RY11,Negative,2
TMEM135,Positive,1
protein synthesis,unspecified,1
SLC6A12,Positive,6
GC,unspecified,3
GSTM4,Positive,1
SOD1,unspecified,15
CDKN1A,Negative,2
SAE1,Negative,15
HIV-1 Protease,unspecified,1
ITGAL,Negative,8
Sigma receptor,unspecified,1
ANXA5,Positive,1
LEF1,Positive,1
PTGER3,unspecified,32
NRXN1,unspecified,1
POLR2M,unspecified,1
PEG3,Positive,1
TAAR1,unspecified,7
ITPR1,unspecified,1
ATP5B,unspecified,4
F2RL1,Negative,7
P4HB,Negative,4
TRHR,Negative,3
NOB1,Positive,1
KDELC2,Positive,1
CYP19A1,Negative,159
GLO1,unspecified,3
PLAT,Positive,1
TUBA1A,Negative,35
RGS2,unspecified,1
LONP2,Positive,1
MTFR1L,unspecified,1
GRIK3,Positive,2
PLA2G6,Negative,4
GRM5,unspecified,58
PGR,Negative,55
RELA,Negative,84
SCNN1B,Positive,2
INMT,Negative,4
ALDH2,Negative,18
RECQL,Negative,374
PSMD14,Negative,12
CACNA1E,unspecified,5
"Cholinergic, Nicotinic Alpha4Beta2",unspecified,17
SLC37A4,Positive,1
HIC2,Positive,1
HDAC11,Positive,2
RBP4,Negative,1
VPS8,unspecified,1
PRKAG2,Positive,3
CYB5R3,unspecified,2
MMP1,unspecified,4
RPS6KB1,Negative,161
IGSF11,Positive,1
sulI,Negative,1
FZD7,Positive,1
CYP1B1,Negative,52
CTNNB1,Positive,3
MPST,unspecified,1
GALR3,Negative,19
COL12A1,unspecified,1
GLRA1,Positive,8
MTOR,unspecified,76
BBS2,unspecified,1
YKT6,unspecified,1
MMP10,Negative,2
GPR119,Positive,12
Cholecystokinin B,unspecified,13
DRD5,Positive,25
GABRE,Negative,16
"NO, TNF-?, IL-1?, and IL-6",unspecified,1
angiotensin receptor,unspecified,1
BCL2,unspecified,41
PRKACB,Negative,42
SSTR5,Negative,5
TUBA3E,Negative,33
LTB4R,Negative,7
MT2A,unspecified,1
GLI2,unspecified,1
CCDC6,unspecified,1
ABCB4,Negative,2
KCNE3,unspecified,1
M,Positive,1
FOS,unspecified,19
SP8,Positive,1
inactivate SH groups,unspecified,2
SULF1,Positive,1
GGT1,Negative,1
PLIN1,Negative,14
TCF3,unspecified,1
SLC1A2,unspecified,9
LTB4R2,Negative,3
FABP2,Negative,2
SPTLC2,Negative,1
iron chelator,unspecified,1
ABCG8,Positive,2
TpoR,unspecified,2
CBR2,unspecified,1
WT1,unspecified,1
choB,unspecified,1
topisomerase II inhibitor,unspecified,5
LRRK2,Negative,20
SNX9,Positive,1
F7,Negative,19
CHRNB3,Negative,6
LSS,unspecified,2
rdxA,unspecified,1
androgen,unspecified,1
mrcA,Negative,4
FAS,unspecified,4
DOPEY2,Positive,1
CCS,Positive,1
PLIN2,Positive,1
MMP9,Negative,876
TNF,Negative,30
ENGASE,Negative,4
GUCY1A2,Positive,7
fumarate reductase,unspecified,1
Adrenaline alpha1,unspecified,1
HDAC9,Negative,152
VEGFB,Positive,1
P4HB,unspecified,13
SLC6A11,Negative,32
TOP2B,Positive,1
CDKL1,Negative,1
CAR13,Negative,87
ACAT1,unspecified,4
GLRB,Positive,6
HSD11B1,Negative,34
HTR1D,Negative,57
TNNC1,Positive,10
PRMT7,Negative,2
TSG101,Negative,91
BCR/ABL fusion,Negative,1
pbpC,Negative,2
C2CD2,Positive,1
HCN1,Positive,1
ASIC2,Positive,1
macrolide antibacterial,unspecified,1
DYRK1B,unspecified,62
LCN1,unspecified,2
PPP3R1,unspecified,3
HDAC1,Negative,180
CRY1,Positive,1
KIF20A,Negative,3
KCNJ6,Positive,6
CTDSP1,unspecified,34
POU4F2,Positive,1
AURKB,Negative,166
KIF23,Negative,3
F13A1,Negative,2
KLK7,Negative,1
HOXC6,unspecified,2
BMPR1B,Negative,3
FASLG,unspecified,4
ADCY2,unspecified,15
C16ORF91,unspecified,1
HIST1H2BG,unspecified,2
KCNC3,Negative,9
neutrophil elastases inhibitor,unspecified,1
LDHA,unspecified,8
CRH,Negative,1
FAS,Positive,5
KLHL8,Positive,1
EIF2S1,Positive,2
PKD2,Positive,1
Tyrosinase,unspecified,2
CDA,unspecified,3
HMOX1,Positive,5
KCNK10,Positive,8
TPMT,Negative,2
NTSR2,Positive,5
AGPS,Positive,1
SAR1B,unspecified,1
KDM4A,Negative,2163
gamma-glutyltransferase inhibitor,unspecified,1
MAP2K,unspecified,2
Ret proto-oncogene,unspecified,1
TRBC1,unspecified,1
TTC1,unspecified,1
LHCGR,Positive,1
