OASIS_ID,DTXSID,PREFERRED_NAME,DTXCID,CASRN,INCHIKEY,IUPAC_NAME,SMILES,INCHI_STRING,DILILIST_ID,DILIRANK2_ID,DRUGMATRIX_ID,FRAUNHOFER_ID,ICE_ID,TGGATES_ID,TOXREFDB_ID,Invivo_ranking,Purchased_Broad_Enamine,Purchased_Broad_Molport,Purchased_Broad_Medchemxpress,InChIKey14,BESP,animal hepatotoxicity Ambe et al,animal hepatotoxicity Liu et al,human hepatotoxicity Mulliner et al,preclinical hepatotoxicity Mulliner et al
OASIS1503,DTXSID9020241,Capsaicin,DTXCID30241,404-86-4,YKPUWZUDDOIDPM-SOFGYWHQSA-N,(6E)-N-[(4-Hydroxy-3-methoxyphenyl)methyl]-8-methylnon-6-enamide,COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,"InChI=1S/C18H27NO3/c1-14(2)8-6-4-5-7-9-18(21)19-13-15-10-11-16(20)17(12-15)22-3/h6,8,10-12,14,20H,4-5,7,9,13H2,1-3H3,(H,19,21)/b8-6+
",dilist_790,,,,,,,4.0,No,No,Yes,YKPUWZUDDOIDPM,1.0,,,,
OASIS473,DTXSID8024315,Myclobutanil,DTXCID304315,88671-89-0,HZJKXKUJVSEEFU-UHFFFAOYSA-N,"2-(4-Chlorophenyl)-2-[(1H-1,2,4-triazol-1-yl)methyl]hexanenitrile",CCCCC(CN1C=NC=N1)(C#N)C1=CC=C(Cl)C=C1,"InChI=1/C15H17ClN4/c1-2-3-8-15(9-17,10-20-12-18-11-19-20)13-4-6-14(16)7-5-13/h4-7,11-12H,2-3,8,10H2,1H3
",,,,fraunhofer_153,,,,3.0,No,Yes,Yes,HZJKXKUJVSEEFU,,1.0,1.0,,1.0
OASIS824,DTXSID2023692,Trandolapril,DTXCID003692,87679-37-6,VXFJYXUZANRPDJ-WTNASJBWSA-N,"(2S,3aR,7aS)-1-[(2S)-2-{[(2S)-1-Ethoxy-1-oxo-4-phenylbutan-2-yl]amino}propanoyl]octahydro-1H-indole-2-carboxylic acid",[H][C@@]12C[C@H](N(C(=O)[C@H](C)N[C@@H](CCC3=CC=CC=C3)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O,"InChI=1S/C24H34N2O5/c1-3-31-24(30)19(14-13-17-9-5-4-6-10-17)25-16(2)22(27)26-20-12-8-7-11-18(20)15-21(26)23(28)29/h4-6,9-10,16,18-21,25H,3,7-8,11-15H2,1-2H3,(H,28,29)/t16-,18+,19-,20-,21-/m0/s1
",dilist_548,,,,,,,4.0,No,Yes,Yes,VXFJYXUZANRPDJ,0.0,,,1.0,1.0
OASIS402,DTXSID2034590,Fenamidone,DTXCID0014590,161326-34-7,LMVPQMGRYSRMIW-KRWDZBQOSA-N,"(5S)-3-Anilino-5-methyl-2-(methylsulfanyl)-5-phenyl-3,5-dihydro-4H-imidazol-4-one",CSC1=N[C@](C)(C(=O)N1NC1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/C17H17N3OS/c1-17(13-9-5-3-6-10-13)15(21)20(16(18-17)22-2)19-14-11-7-4-8-12-14/h3-12,19H,1-2H3/t17-/m0/s1
",,,,fraunhofer_59,,,,3.0,No,Yes,No,LMVPQMGRYSRMIW,,1.0,1.0,,1.0
OASIS1150,DTXSID5045330,Thiocolchicoside,DTXCID3025330,602-41-5,LEQAKWQJCITZNK-AXHKHJLKSA-N,"N-[(7S)-3-(beta-D-Glucopyranosyloxy)-1,2-dimethoxy-10-(methylsulfanyl)-9-oxo-5,6,7,9-tetrahydrobenzo[a]heptalen-7-yl]acetamide",COC1=C(OC)C2=C(CC[C@H](NC(C)=O)C3=CC(=O)C(SC)=CC=C23)C=C1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,"InChI=1S/C27H33NO10S/c1-12(30)28-16-7-5-13-9-18(37-27-24(34)23(33)22(32)19(11-29)38-27)25(35-2)26(36-3)21(13)14-6-8-20(39-4)17(31)10-15(14)16/h6,8-10,16,19,22-24,27,29,32-34H,5,7,11H2,1-4H3,(H,28,30)/t16-,19+,22+,23-,24+,27+/m0/s1
",dilist_774,,,,,,,4.0,No,No,Yes,LEQAKWQJCITZNK,0.0,,,,
OASIS1692,DTXSID3027037,Sulfolane,DTXCID407037,126-33-0,HXJUTPCZVOIRIF-UHFFFAOYSA-N,"1lambda~6~-Thiolane-1,1-dione",O=S1(=O)CCCC1,"InChI=1S/C4H8O2S/c5-7(6)3-1-2-4-7/h1-4H2
",,,,,ice_63,,,3.0,Yes,No,Yes,HXJUTPCZVOIRIF,,,,,1.0
OASIS943,DTXSID3042681,Artesunate,DTXCID601508461,88495-63-0,FIHJKUPKCHIPAT-AHIGJZGOSA-N,"4-Oxo-4-{[(3R,5aS,6R,8aS,9R,10S,12R,12aR)-3,6,9-trimethyldecahydro-12H-3,12-epoxypyrano[4,3-j][1,2]benzodioxepin-10-yl]oxy}butanoic acid",C[C@@H]1CC[C@H]2[C@@H](C)[C@H](OC(=O)CCC(O)=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,"InChI=1S/C19H28O8/c1-10-4-5-13-11(2)16(23-15(22)7-6-14(20)21)24-17-19(13)12(10)8-9-18(3,25-17)26-27-19/h10-13,16-17H,4-9H2,1-3H3,(H,20,21)/t10-,11-,12+,13+,16-,17-,18-,19-/m1/s1
",dilist_371,,,,,,,4.0,Yes,No,Yes,FIHJKUPKCHIPAT,0.0,,,0.0,1.0
OASIS1931,DTXSID90197271,Tofacitinib,DTXCID00119762,477600-75-2,UJLAWZDWDVHWOW-YPMHNXCESA-N,"3-{(3R,4R)-4-Methyl-3-[methyl(7H-pyrrolo[2,3-d]pyrimidin-4-yl)amino]piperidin-1-yl}-3-oxopropanenitrile",C[C@@H]1CCN(C[C@@H]1N(C)C1=NC=NC2=C1C=CN2)C(=O)CC#N,"InChI=1S/C16H20N6O/c1-11-5-8-22(14(23)3-6-17)9-13(11)21(2)16-12-4-7-18-15(12)19-10-20-16/h4,7,10-11,13H,3,5,8-9H2,1-2H3,(H,18,19,20)/t11-,13+/m1/s1
",,dilirank2_51,,,,,,4.0,No,Yes,Yes,UJLAWZDWDVHWOW,0.0,,,,0.0
OASIS1364,DTXSID7048580,Saxagliptin,DTXCID3028506,361442-04-8,QGJUIPDUBHWZPV-SGTAVMJGSA-N,"(1S,3S,5S)-2-[(2S)-2-Amino-2-(3-hydroxyadamantan-1-yl)acetyl]-2-azabicyclo[3.1.0]hexane-3-carbonitrile",N[C@H](C(=O)N1[C@H]2C[C@H]2C[C@H]1C#N)C12CC3CC(CC(O)(C3)C1)C2,"InChI=1S/C18H25N3O2/c19-8-13-2-12-3-14(12)21(13)16(22)15(20)17-4-10-1-11(5-17)7-18(23,6-10)9-17/h10-15,23H,1-7,9,20H2/t10?,11?,12-,13+,14+,15-,17?,18?/m1/s1
",dilist_6,,,,,,,4.0,No,No,Yes,QGJUIPDUBHWZPV,0.0,,,1.0,1.0
OASIS1699,DTXSID2025391,"(2E,4E)-2,4-Hexadienal",DTXCID205391,142-83-6,BATOPAZDIZEVQF-MQQKCMAXSA-N,"(2E,4E)-Hexa-2,4-dienal",C\C=C\C=C\C=O,"InChI=1S/C6H8O/c1-2-3-4-5-6-7/h2-6H,1H3/b3-2+,5-4+
",,,,,ice_16,,,3.0,No,Yes,No,BATOPAZDIZEVQF,,0.0,,,1.0
OASIS538,DTXSID1021164,Piperazine,DTXCID701164,110-85-0,GLUUGHFHXGJENI-UHFFFAOYSA-N,Piperazine,C1CNCCN1,"InChI=1S/C4H10N2/c1-2-6-4-3-5-1/h5-6H,1-4H2
",,,,fraunhofer_230,,,,3.0,No,Yes,Yes,GLUUGHFHXGJENI,,0.0,0.0,0.0,0.0
OASIS912,DTXSID3023184,Kanamycin A,DTXCID503184,59-01-8,SBUJHOSQTJFQJX-NOAMYHISSA-N,"(1S,2R,3R,4S,6R)-4,6-Diamino-3-[(6-amino-6-deoxy-alpha-D-glucopyranosyl)oxy]-2-hydroxycyclohexyl 3-amino-3-deoxy-alpha-D-glucopyranoside",NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,"InChI=1S/C18H36N4O11/c19-2-6-10(25)12(27)13(28)18(30-6)33-16-5(21)1-4(20)15(14(16)29)32-17-11(26)8(22)9(24)7(3-23)31-17/h4-18,23-29H,1-3,19-22H2/t4-,5+,6-,7-,8+,9-,10-,11-,12+,13-,14-,15+,16-,17-,18-/m1/s1
",dilist_68,,,,,,,4.0,Yes,No,No,SBUJHOSQTJFQJX,0.0,,,,
OASIS073,DTXSID8020674,Griseofulvin,DTXCID20674,126-07-8,DDUHZTYCFQRHIY-RBHXEPJQSA-N,"(1'S,6'R)-7-Chloro-2',4,6-trimethoxy-6'-methyl-3H-spiro[[1]benzofuran-2,1'-cyclohex[2]ene]-3,4'-dione",COC1=CC(OC)=C(Cl)C2=C1C(=O)[C@]1(O2)[C@H](C)CC(=O)C=C1OC,"InChI=1S/C17H17ClO6/c1-8-5-9(19)6-12(23-4)17(8)16(20)13-10(21-2)7-11(22-3)14(18)15(13)24-17/h6-8H,5H2,1-4H3/t8-,17+/m1/s1
",dilist_1116,,,,,tggates_69,,2.0,Yes,No,Yes,DDUHZTYCFQRHIY,,,,1.0,1.0
OASIS351,DTXSID0020448,"1,2-Dichloropropane",DTXCID60448,78-87-5,KNKRKFALVUDBJE-UHFFFAOYSA-N,"1,2-Dichloropropane",CC(Cl)CCl,"InChI=1/C3H6Cl2/c1-3(5)2-4/h3H,2H2,1H3
",,,,fraunhofer_192,ice_24,,,3.0,Yes,No,No,KNKRKFALVUDBJE,,0.0,,1.0,1.0
OASIS480,DTXSID8042260,Penconazole,DTXCID6022260,66246-88-6,WKBPZYKAUNRMKP-UHFFFAOYSA-N,"1-[2-(2,4-Dichlorophenyl)pentyl]-1H-1,2,4-triazole",CCCC(CN1C=NC=N1)C1=C(Cl)C=C(Cl)C=C1,"InChI=1/C13H15Cl2N3/c1-2-3-10(7-18-9-16-8-17-18)12-5-4-11(14)6-13(12)15/h4-6,8-10H,2-3,7H2,1H3
",,,,fraunhofer_160,,,,3.0,No,Yes,Yes,WKBPZYKAUNRMKP,,,,,1.0
OASIS1356,DTXSID7048249,Pinacidil,DTXCID2028224,60560-33-0,IVVNZDGDKPTYHK-UHFFFAOYSA-N,"N''-Cyano-N-(3,3-dimethylbutan-2-yl)-N'-pyridin-4-ylguanidine",CC(NC(NC1=CC=NC=C1)=NC#N)C(C)(C)C,"InChI=1/C13H19N5/c1-10(13(2,3)4)17-12(16-9-14)18-11-5-7-15-8-6-11/h5-8,10H,1-4H3,(H2,15,16,17,18)
",dilist_232,,,,,,,4.0,Yes,No,Yes,IVVNZDGDKPTYHK,1.0,,,1.0,1.0
OASIS529,DTXSID0040703,4-tert-Butylbenzoic acid,DTXCID8020703,98-73-7,KDVYCTOWXSLNNI-UHFFFAOYSA-N,4-tert-Butylbenzoic acid,CC(C)(C)C1=CC=C(C=C1)C(O)=O,"InChI=1S/C11H14O2/c1-11(2,3)9-6-4-8(5-7-9)10(12)13/h4-7H,1-3H3,(H,12,13)
",,,,fraunhofer_218,,,,3.0,No,Yes,Yes,KDVYCTOWXSLNNI,,,,,1.0
OASIS065,DTXSID7020265,Chloramphenicol,DTXCID90265,56-75-7,WIIZWVCIJKGZOK-RKDXNWHRSA-N,"2,2-Dichloro-N-[(1R,2R)-1,3-dihydroxy-1-(4-nitrophenyl)propan-2-yl]acetamide",OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O,"InChI=1S/C11H12Cl2N2O5/c12-10(13)11(18)14-8(5-16)9(17)6-1-3-7(4-2-6)15(19)20/h1-4,8-10,16-17H,5H2,(H,14,18)/t8-,9-/m1/s1
",dilist_1070,,,,,tggates_61,,2.0,Yes,No,Yes,WIIZWVCIJKGZOK,0.0,,,1.0,1.0
OASIS555,DTXSID1021166,Piperonyl butoxide,DTXCID501166,51-03-6,FIPWRIJSWJWJAI-UHFFFAOYSA-N,"5-{[2-(2-Butoxyethoxy)ethoxy]methyl}-6-propyl-2H-1,3-benzodioxole",CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC,"InChI=1S/C19H30O5/c1-3-5-7-20-8-9-21-10-11-22-14-17-13-19-18(23-15-24-19)12-16(17)6-4-2/h12-13H,3-11,14-15H2,1-2H3
",,,,fraunhofer_251,,,,3.0,No,Yes,No,FIPWRIJSWJWJAI,1.0,,1.0,0.0,1.0
OASIS504,DTXSID4034497,Metconazole,DTXCID2014497,125116-23-6,XWPZUHJBOLQNMN-UHFFFAOYSA-N,"5-[(4-Chlorophenyl)methyl]-2,2-dimethyl-1-[(1H-1,2,4-triazol-1-yl)methyl]cyclopentan-1-ol",CC1(C)CCC(CC2=CC=C(Cl)C=C2)C1(O)CN1C=NC=N1,"InChI=1/C17H22ClN3O/c1-16(2)8-7-14(9-13-3-5-15(18)6-4-13)17(16,22)10-21-12-19-11-20-21/h3-6,11-12,14,22H,7-10H2,1-2H3
",,,,fraunhofer_185,,,,3.0,No,Yes,No,XWPZUHJBOLQNMN,,1.0,,,1.0
OASIS511,DTXSID7020764,Chlorpropham,DTXCID10764,101-21-3,CWJSHJJYOPWUGX-UHFFFAOYSA-N,Propan-2-yl (3-chlorophenyl)carbamate,CC(C)OC(=O)NC1=CC=CC(Cl)=C1,"InChI=1S/C10H12ClNO2/c1-7(2)14-10(13)12-9-5-3-4-8(11)6-9/h3-7H,1-2H3,(H,12,13)
",,,,fraunhofer_196,,,,3.0,No,Yes,Yes,CWJSHJJYOPWUGX,,,1.0,,1.0
OASIS1668,DTXSID0021383,Trichloroethylene,DTXCID901382,79-01-6,XSTXAVWGXDQKEL-UHFFFAOYSA-N,"1,1,2-Trichloroethene",ClC=C(Cl)Cl,"InChI=1S/C2HCl3/c3-1-2(4)5/h1H
",,,,,ice_114,,,3.0,Yes,No,No,XSTXAVWGXDQKEL,,0.0,,,1.0
OASIS1644,DTXSID5020495,Dimethyl morpholinophosphoramidate,DTXCID70495,597-25-1,BZXUQIDKDGGYPB-UHFFFAOYSA-N,Dimethyl morpholin-4-ylphosphonate,COP(=O)(OC)N1CCOCC1,"InChI=1S/C6H14NO4P/c1-9-12(8,10-2)7-3-5-11-6-4-7/h3-6H2,1-2H3
",,,,,ice_15,,,3.0,No,Yes,No,BZXUQIDKDGGYPB,,0.0,,,1.0
OASIS449,DTXSID2032392,Fenoxaprop-ethyl,DTXCID0012392,66441-23-4,PQKBPHSEKWERTG-UHFFFAOYSA-N,"Ethyl 2-{4-[(6-chloro-1,3-benzoxazol-2-yl)oxy]phenoxy}propanoate",CCOC(=O)C(C)OC1=CC=C(OC2=NC3=C(O2)C=C(Cl)C=C3)C=C1,"InChI=1/C18H16ClNO5/c1-3-22-17(21)11(2)23-13-5-7-14(8-6-13)24-18-20-15-9-4-12(19)10-16(15)25-18/h4-11H,3H2,1-2H3
",,,,fraunhofer_125,,,,3.0,No,Yes,No,PQKBPHSEKWERTG,,1.0,1.0,,1.0
OASIS808,DTXSID2023193,Lactose,DTXCID403193,63-42-3,GUBGYTABKSRVRQ-DCSYEGIMSA-N,4-O-beta-D-Galactopyranosyl-beta-D-glucopyranose,[H][C@]1(O[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@H](O)O[C@@H]1CO,"InChI=1S/C12H22O11/c13-1-3-5(15)6(16)9(19)12(22-3)23-10-4(2-14)21-11(20)8(18)7(10)17/h3-20H,1-2H2/t3-,4-,5+,6+,7-,8-,9-,10-,11-,12+/m1/s1
",dilist_1086,,,,,,,4.0,Yes,No,Yes,GUBGYTABKSRVRQ,,,,0.0,0.0
OASIS1211,DTXSID6023315,Metyrosine,DTXCID203315,672-87-7,NHTGHBARYWONDQ-JTQLQIEISA-N,alpha-Methyl-L-tyrosine,C[C@](N)(CC1=CC=C(O)C=C1)C(O)=O,"InChI=1S/C10H13NO3/c1-10(11,9(13)14)6-7-2-4-8(12)5-3-7/h2-5,12H,6,11H2,1H3,(H,13,14)/t10-/m0/s1
",dilist_223,,,,,,,4.0,Yes,No,Yes,NHTGHBARYWONDQ,,,,1.0,0.0
OASIS969,DTXSID3048992,Pentagastrin,DTXCID9028918,5534-95-2,NEYNJQRKHLUJRU-DZUOILHNSA-N,N-(tert-Butoxycarbonyl)-beta-alanyl-L-tryptophyl-L-methionyl-L-alpha-aspartyl-L-phenylalaninamide,CSCC[C@H](NC(=O)[C@H](CC1=CNC2=C1C=CC=C2)NC(=O)CCNC(=O)OC(C)(C)C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(N)=O,"InChI=1S/C37H49N7O9S/c1-37(2,3)53-36(52)39-16-14-30(45)41-28(19-23-21-40-25-13-9-8-12-24(23)25)34(50)42-26(15-17-54-4)33(49)44-29(20-31(46)47)35(51)43-27(32(38)48)18-22-10-6-5-7-11-22/h5-13,21,26-29,40H,14-20H2,1-4H3,(H2,38,48)(H,39,52)(H,41,45)(H,42,50)(H,43,51)(H,44,49)(H,46,47)/t26-,27-,28-,29-/m0/s1
",dilist_872,,,,,,,4.0,No,No,Yes,NEYNJQRKHLUJRU,,,,0.0,0.0
OASIS986,DTXSID4020379,Dehydroepiandrosterone,DTXCID40379,53-43-0,FMGSKLZLMKYGDP-USOAJAOKSA-N,3beta-Hydroxyandrost-5-en-17-one,[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC=C2C[C@@H](O)CC[C@]12C,"InChI=1S/C19H28O2/c1-18-9-7-13(20)11-12(18)3-4-14-15-5-6-17(21)19(15,2)10-8-16(14)18/h3,13-16,20H,4-11H2,1-2H3/t13-,14-,15-,16-,18-,19-/m0/s1
",dilist_347,,,,,,,4.0,Yes,No,Yes,FMGSKLZLMKYGDP,,,,0.0,1.0
OASIS115,DTXSID4020666,Glycidol,DTXCID60666,556-52-5,CTKINSOISVBQLD-UHFFFAOYSA-N,(Oxiran-2-yl)methanol,OCC1CO1,"InChI=1/C3H6O2/c4-1-3-2-5-3/h3-4H,1-2H2
",,,drugmatrix_36,,ice_145,,toxrefdb_80,1.0,Yes,No,No,CTKINSOISVBQLD,,,,,1.0
OASIS491,DTXSID3029572,Benoxacor,DTXCID809572,98730-04-2,PFJJMJDEVDLPNE-UHFFFAOYSA-N,"2,2-Dichloro-1-(3-methyl-2,3-dihydro-4H-1,4-benzoxazin-4-yl)ethan-1-one",CC1COC2=C(C=CC=C2)N1C(=O)C(Cl)Cl,"InChI=1/C11H11Cl2NO2/c1-7-6-16-9-5-3-2-4-8(9)14(7)11(15)10(12)13/h2-5,7,10H,6H2,1H3
",,,,fraunhofer_171,,,,3.0,No,Yes,No,PFJJMJDEVDLPNE,,1.0,,,1.0
OASIS1627,DTXSID3031862,Perfluorohexanoic acid,DTXCID1011862,307-24-4,PXUULQAPEKKVAH-UHFFFAOYSA-N,Undecafluorohexanoic acid,OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C6HF11O2/c7-2(8,1(18)19)3(9,10)4(11,12)5(13,14)6(15,16)17/h(H,18,19)
",,,,,ice_38,,,3.0,Yes,No,Yes,PXUULQAPEKKVAH,,1.0,,,
OASIS590,DTXSID1025485,N-Isopropyl-N'-phenyl-p-phenylenediamine,DTXCID705485,101-72-4,OUBMGJOQLXMSNT-UHFFFAOYSA-N,"N~1~-Phenyl-N~4~-(propan-2-yl)benzene-1,4-diamine",CC(C)NC1=CC=C(NC2=CC=CC=C2)C=C1,"InChI=1S/C15H18N2/c1-12(2)16-14-8-10-15(11-9-14)17-13-6-4-3-5-7-13/h3-12,16-17H,1-2H3
",,,,fraunhofer_293,,,,3.0,No,Yes,Yes,OUBMGJOQLXMSNT,,1.0,,,
OASIS1741,DTXSID10241624,Choline C-11,DTXCID40164115,94793-58-5,OEYIOHPDSNJKLS-BJUDXGSMSA-N,"2-Hydroxy-N,N-dimethyl-N-(~11~C)methylethan-1-aminium",C[N+](C)([11CH3])CCO,"InChI=1S/C5H14NO/c1-6(2,3)4-5-7/h7H,4-5H2,1-3H3/q+1/i1-1
",,dilirank2_58,,,,,,4.0,No,Yes,No,OEYIOHPDSNJKLS,,0.0,,0.0,1.0
OASIS1522,DTXSID9022659,Benztropine,DTXCID502659,86-13-5,GIJXKZJWITVLHI-PMOLBWCYSA-N,"(1R,3r,5S)-3-(Diphenylmethoxy)-8-methyl-8-azabicyclo[3.2.1]octane",CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(C1=CC=CC=C1)C1=CC=CC=C1,"InChI=1S/C21H25NO/c1-22-18-12-13-19(22)15-20(14-18)23-21(16-8-4-2-5-9-16)17-10-6-3-7-11-17/h2-11,18-21H,12-15H2,1H3/t18-,19+,20+
",dilist_27,,,,,,,4.0,Yes,No,No,GIJXKZJWITVLHI,1.0,,,1.0,0.0
OASIS218,DTXSID4024729,Carbendazim,DTXCID004729,10605-21-7,TWFZGCMQGLPBSX-UHFFFAOYSA-N,Methyl 1H-benzimidazol-2-ylcarbamate,COC(=O)NC1=NC2=CC=CC=C2N1,"InChI=1S/C9H9N3O2/c1-14-9(13)12-8-10-6-4-2-3-5-7(6)11-8/h2-5H,1H3,(H2,10,11,12,13)
",,,,,,,toxrefdb_107,1.0,Yes,No,Yes,TWFZGCMQGLPBSX,,,,,1.0
OASIS411,DTXSID5032525,Bifenazate,DTXCID3012525,149877-41-8,VHLKTXFWDRXILV-UHFFFAOYSA-N,"Propan-2-yl 2-(4-methoxy[1,1'-biphenyl]-3-yl)hydrazine-1-carboxylate",COC1=C(NNC(=O)OC(C)C)C=C(C=C1)C1=CC=CC=C1,"InChI=1S/C17H20N2O3/c1-12(2)22-17(20)19-18-15-11-14(9-10-16(15)21-3)13-7-5-4-6-8-13/h4-12,18H,1-3H3,(H,19,20)
",,,,fraunhofer_69,,,,3.0,No,Yes,Yes,VHLKTXFWDRXILV,,1.0,,,1.0
OASIS883,DTXSID30110000,Inositol,DTXCID7065257,6917-35-7,CDAISMWEOUEBRE-UHFFFAOYSA-N,"Cyclohexane-1,2,3,4,5,6-hexol",OC1C(O)C(O)C(O)C(O)C1O,"InChI=1S/C6H12O6/c7-1-2(8)4(10)6(12)5(11)3(1)9/h1-12H
",dilist_1064,,,,,,,4.0,Yes,No,Yes,CDAISMWEOUEBRE,,,,0.0,0.0
OASIS296,DTXSID2025975,R-(+)-Pulegone,DTXCID405975,89-82-7,NZGWDASTMWDZIW-MRVPVSSYSA-N,(5R)-5-Methyl-2-(propan-2-ylidene)cyclohexan-1-one,C[C@@H]1CCC(=C(C)C)C(=O)C1,"InChI=1S/C10H16O/c1-7(2)9-5-4-8(3)6-10(9)11/h8H,4-6H2,1-3H3/t8-/m1/s1
",,,drugmatrix_0,fraunhofer_240,ice_124,,,2.0,Yes,No,Yes,NZGWDASTMWDZIW,,1.0,,,
OASIS118,DTXSID1020647,Furfural,DTXCID50647,98-01-1,HYBBIBNJHNGZAN-UHFFFAOYSA-N,Furan-2-carbaldehyde,O=CC1=CC=CO1,"InChI=1S/C5H4O2/c6-4-5-2-1-3-7-5/h1-4H
",,,,fraunhofer_23,ice_163,,toxrefdb_79,1.0,Yes,No,No,HYBBIBNJHNGZAN,,0.0,1.0,,1.0
OASIS1103,DTXSID5023039,Famotidine,DTXCID803039,76824-35-6,XUFQPHANEAPEMJ-UHFFFAOYSA-N,"3-[({2-[(Diaminomethylidene)amino]-1,3-thiazol-4-yl}methyl)sulfanyl]-N'-sulfamoylpropanimidamide",NC(N)=NC1=NC(CSCCC(N)=NS(N)(=O)=O)=CS1,"InChI=1S/C8H15N7O2S3/c9-6(15-20(12,16)17)1-2-18-3-5-4-19-8(13-5)14-7(10)11/h4H,1-3H2,(H2,9,15)(H2,12,16,17)(H4,10,11,13,14)
",dilist_922,,,,,,,4.0,Yes,No,Yes,XUFQPHANEAPEMJ,0.0,,,1.0,1.0
OASIS806,DTXSID2023143,Imipenem,DTXCID903143,64221-86-9,ZSKVGTPCRGIANV-ZXFLCMHBSA-N,"(5R,6S)-6-[(1R)-1-Hydroxyethyl]-3-({2-[(iminomethyl)amino]ethyl}sulfanyl)-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid",[H][C@]12CC(SCCNC=N)=C(N1C(=O)[C@]2([H])[C@@H](C)O)C(O)=O,"InChI=1S/C12H17N3O4S/c1-6(16)9-7-4-8(20-3-2-14-5-13)10(12(18)19)15(7)11(9)17/h5-7,9,16H,2-4H2,1H3,(H2,13,14)(H,18,19)/t6-,7-,9-/m1/s1
",dilist_245,,,,,,,4.0,No,Yes,No,ZSKVGTPCRGIANV,0.0,,,1.0,0.0
OASIS368,DTXSID0020442,"2,4-Dichlorophenoxyacetic acid",DTXCID80442,94-75-7,OVSKIKFHRZPJSS-UHFFFAOYSA-N,"(2,4-Dichlorophenoxy)acetic acid",OC(=O)COC1=C(Cl)C=C(Cl)C=C1,"InChI=1S/C8H6Cl2O3/c9-5-1-2-7(6(10)3-5)13-4-8(11)12/h1-3H,4H2,(H,11,12)
",,,,fraunhofer_16,,,,3.0,No,Yes,Yes,OVSKIKFHRZPJSS,,1.0,1.0,,1.0
OASIS1432,DTXSID8023474,"1-(1-(4,4-bis(4-fluorophenyl)butyl)-4-piperidinyl)-1,3-dihydro-2H-Benzimidazol-2-one",DTXCID803474,2062-78-4,YVUQSNJEYSNKRX-UHFFFAOYSA-N,"1-{1-[4,4-Bis(4-fluorophenyl)butyl]piperidin-4-yl}-1,3-dihydro-2H-benzimidazol-2-one",FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2)C1=CC=C(F)C=C1,"InChI=1S/C28H29F2N3O/c29-22-11-7-20(8-12-22)25(21-9-13-23(30)14-10-21)4-3-17-32-18-15-24(16-19-32)33-27-6-2-1-5-26(27)31-28(33)34/h1-2,5-14,24-25H,3-4,15-19H2,(H,31,34)
",dilist_881,,,,,,,4.0,Yes,No,Yes,YVUQSNJEYSNKRX,,,,1.0,1.0
OASIS311,DTXSID1020778,D-Limonene,DTXCID50778,5989-27-5,XMGQYMWWDOXHJM-JTQLQIEISA-N,(4R)-1-Methyl-4-(prop-1-en-2-yl)cyclohex-1-ene,CC(=C)[C@@H]1CCC(C)=CC1,"InChI=1S/C10H16/c1-8(2)10-6-4-9(3)5-7-10/h4,10H,1,5-7H2,2-3H3/t10-/m0/s1
",,,drugmatrix_31,,ice_139,,,2.0,Yes,No,No,XMGQYMWWDOXHJM,,0.0,,,1.0
OASIS043,DTXSID4020329,Cimetidine,DTXCID40329,51481-61-9,AQIXAKUUQRKLND-UHFFFAOYSA-N,N''-Cyano-N-methyl-N'-(2-{[(5-methyl-1H-imidazol-4-yl)methyl]sulfanyl}ethyl)guanidine,CNC(NCCSCC1=C(C)NC=N1)=NC#N,"InChI=1S/C10H16N6S/c1-8-9(16-7-15-8)5-17-4-3-13-10(12-2)14-6-11/h7H,3-5H2,1-2H3,(H,15,16)(H2,12,13,14)
",dilist_719,,,,,tggates_40,,2.0,Yes,No,Yes,AQIXAKUUQRKLND,0.0,,,1.0,1.0
