OASIS_ID,DTXSID,PREFERRED_NAME,DTXCID,CASRN,INCHIKEY,IUPAC_NAME,SMILES,INCHI_STRING,DILILIST_ID,DILIRANK2_ID,DRUGMATRIX_ID,FRAUNHOFER_ID,ICE_ID,TGGATES_ID,TOXREFDB_ID,Invivo_ranking,Purchased_Broad_Enamine,Purchased_Broad_Molport,Purchased_Broad_Medchemxpress,InChIKey14,Y_Caco2_Wang,Y_PAMPA_NCATS,Y_HIA_Hou,Y_Pgp_Broccatelli,Y_Bioavailability_Ma,Y_Lipophilicity_AstraZeneca,Y_Solubility_AqSolDB,Y_HydrationFreeEnergy_FreeSolv,Y_BBB_Martins,Y_PPBR_AZ,Y_CYP2C19_Veith,Y_CYP2D6_Veith,Y_CYP3A4_Veith,Y_CYP1A2_Veith,Y_CYP2C9_Veith,Y_CYP2C9_Substrate_CarbonMangels,Y_CYP2D6_Substrate_CarbonMangels,Y_CYP3A4_Substrate_CarbonMangels,Y_Half_Life_Obach,Y_Clearance_Hepatocyte_AZ
OASIS947,DTXSID3044122,Rabeprazole,DTXCID1024122,117976-89-3,YREYEVIYCVEVJK-UHFFFAOYSA-N,2-{[4-(3-Methoxypropoxy)-3-methylpyridin-2-yl]methanesulfinyl}-1H-benzimidazole,COCCCOC1=CC=NC(CS(=O)C2=NC3=C(N2)C=CC=C3)=C1C,"InChI=1/C18H21N3O3S/c1-13-16(19-9-8-17(13)24-11-5-10-23-2)12-25(22)18-20-14-6-3-4-7-15(14)21-18/h3-4,6-9H,5,10-12H2,1-2H3,(H,20,21)
",dilist_850,,,,,,,4,No,Yes,No,YREYEVIYCVEVJK,,,1,,1,-0.69,,,,,,,,,,,,,1,
OASIS813,DTXSID2023434,Pentetic acid,DTXCID603434,67-43-6,QPCDCPDFJACHGM-UHFFFAOYSA-N,"N,N-Bis{2-[bis(carboxymethyl)amino]ethyl}glycine",OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CCN(CC(O)=O)CC(O)=O,"InChI=1S/C14H23N3O10/c18-10(19)5-15(1-3-16(6-11(20)21)7-12(22)23)2-4-17(8-13(24)25)9-14(26)27/h1-9H2,(H,18,19)(H,20,21)(H,22,23)(H,24,25)(H,26,27)
",dilist_1034,,,,,,,4,No,Yes,Yes,QPCDCPDFJACHGM,,,,,,,,,,,0,,,,,,,,,
OASIS1872,DTXSID60893450,Ibrutinib,DTXCID601323465,936563-96-1,XYFPWWZEPKGCCK-GOSISDBHSA-N,"1-{(3R)-3-[4-Amino-3-(4-phenoxyphenyl)-1H-pyrazolo[3,4-d]pyrimidin-1-yl]piperidin-1-yl}prop-2-en-1-one",NC1=NC=NC2=C1C(=NN2[C@@H]1CCCN(C1)C(=O)C=C)C1=CC=C(OC2=CC=CC=C2)C=C1,"InChI=1S/C25H24N6O2/c1-2-21(32)30-14-6-7-18(15-30)31-25-22(24(26)27-16-28-25)23(29-31)17-10-12-20(13-11-17)33-19-8-4-3-5-9-19/h2-5,8-13,16,18H,1,6-7,14-15H2,(H2,26,27,28)/t18-/m1/s1
",,dilirank2_232,,,,,,4,No,Yes,Yes,XYFPWWZEPKGCCK,,,,,,,,,,96.57,,,,,,,,,,
OASIS922,DTXSID3023425,(-)-Paroxetine,DTXCID703425,61869-08-7,AHOUBRCZNHFOSL-YOEHRIQHSA-N,"(3S,4R)-3-{[(2H-1,3-Benzodioxol-5-yl)oxy]methyl}-4-(4-fluorophenyl)piperidine",FC1=CC=C(C=C1)[C@@H]1CCNC[C@H]1COC1=CC=C2OCOC2=C1,"InChI=1S/C19H20FNO3/c20-15-3-1-13(2-4-15)17-7-8-21-10-14(17)11-22-16-5-6-18-19(9-16)24-12-23-18/h1-6,9,14,17,21H,7-8,10-12H2/t14-,17-/m0/s1
",dilist_884,,,,,,,4,Yes,No,Yes,AHOUBRCZNHFOSL,,,1,,1,1.78,,,1,89.91,0,0,1,1,,0,1,0,13,
OASIS1616,DTXSID3021437,4-Vinylcyclohexene,DTXCID601437,100-40-3,BBDKZWKEPDTENS-UHFFFAOYSA-N,4-Ethenylcyclohex-1-ene,C=CC1CCC=CC1,"InChI=1/C8H12/c1-2-8-6-4-3-5-7-8/h2-4,8H,1,5-7H2
",,,,,ice_94,,,3,Yes,No,No,BBDKZWKEPDTENS,,,,,,,-3.335193031,,,,,,,,,,,,,
OASIS007,DTXSID5020944,Nitrofurazone,DTXCID30809629,59-87-0,IAIWVQXQOWNYOU-UHFFFAOYSA-N,2-[(5-Nitrofuran-2-yl)methylidene]hydrazine-1-carboxamide,NC(=O)NN=CC1=CC=C(O1)[N+]([O-])=O,"InChI=1S/C6H6N4O4/c7-6(11)9-8-3-4-1-2-5(14-4)10(12)13/h1-3H,(H3,7,9,11)
",,,,,,tggates_5,toxrefdb_85,1,Yes,No,Yes,IAIWVQXQOWNYOU,,,,,,,-2.95,,,,0,,,,0,,,,,
OASIS452,DTXSID0034930,Fosthiazate,DTXCID8014930,98886-44-3,DUFVKSUJRWYZQP-UHFFFAOYSA-N,"S-Butan-2-yl O-ethyl (2-oxo-1,3-thiazolidin-3-yl)phosphonothioate",CCOP(=O)(SC(C)CC)N1CCSC1=O,"InChI=1/C9H18NO3PS2/c1-4-8(3)16-14(12,13-5-2)10-6-7-15-9(10)11/h8H,4-7H2,1-3H3
",,,,fraunhofer_128,,,,3,No,Yes,No,DUFVKSUJRWYZQP,,,,,,,-1.4589,,,,,,,,,,,,,
OASIS413,DTXSID0020575,Estragole,DTXCID40575,140-67-0,ZFMSMUAANRJZFM-UHFFFAOYSA-N,1-Methoxy-4-(prop-2-en-1-yl)benzene,COC1=CC=C(CC=C)C=C1,"InChI=1S/C10H12O/c1-3-4-9-5-7-10(11-2)8-6-9/h3,5-8H,1,4H2,2H3
",,,,fraunhofer_71,,,,3,No,Yes,Yes,ZFMSMUAANRJZFM,,,,,,,-2.9209,,,,,,,,,,,,,
OASIS1067,DTXSID4049082,Prazosin,DTXCID0029008,19216-56-9,IENZQIKPVFGBNW-UHFFFAOYSA-N,"[4-(4-Amino-6,7-dimethoxyquinazolin-2-yl)piperazin-1-yl](furan-2-yl)methanone",COC1=CC2=NC(=NC(N)=C2C=C1OC)N1CCN(CC1)C(=O)C1=CC=CO1,"InChI=1S/C19H21N5O4/c1-26-15-10-12-13(11-16(15)27-2)21-19(22-17(12)20)24-7-5-23(6-8-24)18(25)14-4-3-9-28-14/h3-4,9-11H,5-8H2,1-2H3,(H2,20,21,22)
",dilist_825,,,,,,,4,Yes,No,Yes,IENZQIKPVFGBNW,-4.987,,,0,1,1.9,-5.09,,,96,,,,0,0,,,,2,8.695
OASIS485,DTXSID2026448,"2-Ethyl-2-(hydroxymethyl)-1,3-propanediol",DTXCID806448,77-99-6,ZJCCRDAZUWHFQH-UHFFFAOYSA-N,"2-Ethyl-2-(hydroxymethyl)propane-1,3-diol",CCC(CO)(CO)CO,"InChI=1S/C6H14O3/c1-2-6(3-7,4-8)5-9/h7-9H,2-5H2,1H3
",,,,fraunhofer_165,,,,3,No,Yes,Yes,ZJCCRDAZUWHFQH,,,,,,,0.8723,,,,,,,,,,,,,
OASIS326,DTXSID4030384,4-Chloro-2-nitroaniline,DTXCID2010384,89-63-4,PBGKNXWGYQPUJK-UHFFFAOYSA-N,4-Chloro-2-nitroaniline,NC1=C(C=C(Cl)C=C1)[N+]([O-])=O,"InChI=1S/C6H5ClN2O2/c7-4-1-2-5(8)6(3-4)9(10)11/h1-3H,8H2
",,,drugmatrix_9,,,,,2,Yes,No,No,PBGKNXWGYQPUJK,,,,,,,-2.538,,,,,,,,,,,,,
OASIS924,DTXSID3023471,Physostigmine,DTXCID603471,57-47-6,PIJVFDBKTWXHHD-HIFRSBDPSA-N,"(3aS,8aR)-1,3a,8-Trimethyl-1,2,3,3a,8,8a-hexahydropyrrolo[2,3-b]indol-5-yl methylcarbamate",CNC(=O)OC1=CC2=C(C=C1)N(C)[C@H]1N(C)CC[C@@]21C,"InChI=1S/C15H21N3O2/c1-15-7-8-17(3)13(15)18(4)12-6-5-10(9-11(12)15)20-14(19)16-2/h5-6,9,13H,7-8H2,1-4H3,(H,16,19)/t13-,15+/m1/s1
",dilist_716,,,,,,,4,No,Yes,No,PIJVFDBKTWXHHD,,,,0,0,,,,1,,,,,,,,,,,
OASIS950,DTXSID3044259,Acamprosate,DTXCID1024259,77337-76-9,AFCGFAGUEYAMAO-UHFFFAOYSA-N,3-Acetamidopropane-1-sulfonic acid,CC(=O)NCCCS(O)(=O)=O,"InChI=1S/C5H11NO4S/c1-5(7)6-3-2-4-11(8,9)10/h2-4H2,1H3,(H,6,7)(H,8,9,10)
",dilist_94,,,,,,,4,Yes,No,No,AFCGFAGUEYAMAO,,,0,,0,,,,,,,,,,,,,,,
OASIS948,DTXSID3044128,Stanozolol,DTXCID1024128,10418-03-8,LKAJKIOFIWVMDJ-IYRCEVNGSA-N,"(1S,3aS,3bR,5aS,10aS,10bS,12aS)-1,10a,12a-Trimethyl-1,2,3,3a,3b,4,5,5a,6,7,10,10a,10b,11,12,12a-hexadecahydrocyclopenta[5,6]naphtho[1,2-f]indazol-1-ol",[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])CC3=C(C[C@]12C)C=NN3,"InChI=1S/C21H32N2O/c1-19-11-13-12-22-23-18(13)10-14(19)4-5-15-16(19)6-8-20(2)17(15)7-9-21(20,3)24/h12,14-17,24H,4-11H2,1-3H3,(H,22,23)/t14-,15+,16-,17-,19-,20-,21-/m0/s1
",dilist_273,,,,,,,4,Yes,No,No,LKAJKIOFIWVMDJ,,,,,,,,,0,,,,,,,,,,,
OASIS056,DTXSID5023168,Iproniazid,DTXCID503168,54-92-2,NYMGNSNKLVNMIA-UHFFFAOYSA-N,N'-(Propan-2-yl)pyridine-4-carbohydrazide,CC(C)NNC(=O)C1=CC=NC=C1,"InChI=1S/C9H13N3O/c1-7(2)11-12-9(13)8-3-5-10-6-4-8/h3-7,11H,1-2H3,(H,12,13)
",dilist_197,,,,,tggates_52,,2,Yes,No,Yes,NYMGNSNKLVNMIA,,,,,,0.33,,,1,,,,,,,,,,,
OASIS406,DTXSID8032671,Metalaxyl-M,DTXCID6012671,70630-17-0,ZQEIXNIJLIKNTD-GFCCVEGCSA-N,"Methyl N-(2,6-dimethylphenyl)-N-(methoxyacetyl)-D-alaninate",COCC(=O)N([C@H](C)C(=O)OC)C1=C(C)C=CC=C1C,"InChI=1S/C15H21NO4/c1-10-7-6-8-11(2)14(10)16(13(17)9-19-4)12(3)15(18)20-5/h6-8,12H,9H2,1-5H3/t12-/m1/s1
",,,,fraunhofer_63,,,,3,No,Yes,Yes,ZQEIXNIJLIKNTD,,,,,,,-1.6,,,,,,,,,,,,,
OASIS1669,DTXSID5020027,Acrylamide,DTXCID6027,79-06-1,HRPVXLWXLXDGHG-UHFFFAOYSA-N,Prop-2-enamide,NC(=O)C=C,"InChI=1S/C3H5NO/c1-2-3(4)5/h2H,1H2,(H2,4,5)
",,,,,ice_101,,,3,Yes,No,No,HRPVXLWXLXDGHG,-4.5693183,,,,,,0.9544,,,,,,,,,,,,,
OASIS171,DTXSID1021378,Trichloroacetic acid,DTXCID001378,76-03-9,YNJBWRMUSHSURL-UHFFFAOYSA-N,Trichloroacetic acid,OC(=O)C(Cl)(Cl)Cl,"InChI=1S/C2HCl3O2/c3-2(4,5)1(6)7/h(H,6,7)
",,,,,,,toxrefdb_55,1,Yes,No,No,YNJBWRMUSHSURL,,,,,,,0.519,,,,,,,,,,,,,
OASIS708,DTXSID1022926,Dicyclomine,DTXCID002926,77-19-0,CURUTKGFNZGFSE-UHFFFAOYSA-N,"2-(Diethylamino)ethyl [1,1'-bi(cyclohexane)]-1-carboxylate",CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1,"InChI=1S/C19H35NO2/c1-3-20(4-2)15-16-22-18(21)19(13-9-6-10-14-19)17-11-7-5-8-12-17/h17H,3-16H2,1-2H3
",dilist_530,,,,,,,4,No,Yes,No,CURUTKGFNZGFSE,,,1,,,3.72,,,0,,,,,,0,,,,,
OASIS1123,DTXSID5023663,Tiagabine,DTXCID503663,115103-54-3,PBJUNZJWGZTSKL-MRXNPFEDSA-N,"(3R)-1-[4,4-Bis(3-methylthiophen-2-yl)but-3-en-1-yl]piperidine-3-carboxylic acid",CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1,"InChI=1S/C20H25NO2S2/c1-14-7-11-24-18(14)17(19-15(2)8-12-25-19)6-4-10-21-9-3-5-16(13-21)20(22)23/h6-8,11-12,16H,3-5,9-10,13H2,1-2H3,(H,22,23)/t16-/m1/s1
",dilist_297,,,,,,,4,Yes,No,No,PBJUNZJWGZTSKL,,,1,,1,1.49,,,1,94.9,,,,,,0,1,1,10,
OASIS1157,DTXSID5046489,Linezolid,DTXCID3026489,165800-03-3,TYZROVQLWOKYKF-ZDUSSCGKSA-N,"N-({(5S)-3-[3-Fluoro-4-(morpholin-4-yl)phenyl]-2-oxo-1,3-oxazolidin-5-yl}methyl)acetamide",CC(=O)NC[C@H]1CN(C(=O)O1)C1=CC(F)=C(C=C1)N1CCOCC1,"InChI=1S/C16H20FN3O4/c1-11(21)18-9-13-10-20(16(22)24-13)12-2-3-15(14(17)8-12)19-4-6-23-7-5-19/h2-3,8,13H,4-7,9-10H2,1H3,(H,18,21)/t13-/m0/s1
",dilist_93,,,,,,,4,Yes,No,Yes,TYZROVQLWOKYKF,-4.6788902,,1,,1,0.67,,,,22.79,,,,,,0,0,0,4.5,
OASIS1533,DTXSID9023095,Gliclazide,DTXCID003095,21187-98-4,BOVGTQGAOIONJV-UHFFFAOYSA-N,N-[(Hexahydrocyclopenta[c]pyrrol-2(1H)-yl)carbamoyl]-4-methylbenzene-1-sulfonamide,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CC2CCCC2C1,"InChI=1/C15H21N3O3S/c1-11-5-7-14(8-6-11)22(20,21)17-15(19)16-18-9-12-3-2-4-13(12)10-18/h5-8,12-13H,2-4,9-10H2,1H3,(H2,16,17,19)
",dilist_314,,,,,,,4,Yes,No,Yes,BOVGTQGAOIONJV,,,1,0,1,,,,,,0,0,0,0,0,1,0,0,,
OASIS1148,DTXSID5045170,Moxonidine,DTXCID3025170,75438-57-2,WPNJAUFVNXKLIM-UHFFFAOYSA-N,"4-Chloro-N-(4,5-dihydro-1H-imidazol-2-yl)-6-methoxy-2-methylpyrimidin-5-amine",COC1=NC(C)=NC(Cl)=C1NC1=NCCN1,"InChI=1S/C9H12ClN5O/c1-5-13-7(10)6(8(14-5)16-2)15-9-11-3-4-12-9/h3-4H2,1-2H3,(H2,11,12,15)
",dilist_826,,,,,,,4,Yes,No,Yes,WPNJAUFVNXKLIM,,,1,,1,,,,,,0,,,,,,,,2.2,3
OASIS1538,DTXSID9023209,Levodopa,DTXCID303209,59-92-7,WTDRDQBEARUVNC-LURJTMIESA-N,3-Hydroxy-L-tyrosine,N[C@@H](CC1=CC=C(O)C(O)=C1)C(O)=O,"InChI=1S/C9H11NO4/c10-6(9(13)14)3-5-1-2-7(11)8(12)4-5/h1-2,4,6,11-12H,3,10H2,(H,13,14)/t6-/m0/s1
",dilist_916,,,,,,,4,Yes,No,Yes,WTDRDQBEARUVNC,,,,,1,,-1.5959,,0,,,,,,,,,,1.3,
OASIS647,DTXSID0023668,Ticarcillin,DTXCID503668,34787-01-4,OHKOGUYZJXTSFX-KZFFXBSXSA-N,"(2S,5R,6R)-6-{[(2R)-2-Carboxy-2-(thiophen-3-yl)acetyl]amino}-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(O)=O)C3=CSC=C3)C(=O)N2[C@H]1C(O)=O,"InChI=1S/C15H16N2O6S2/c1-15(2)9(14(22)23)17-11(19)8(12(17)25-15)16-10(18)7(13(20)21)6-3-4-24-5-6/h3-5,7-9,12H,1-2H3,(H,16,18)(H,20,21)(H,22,23)/t7-,8-,9+,12-/m1/s1
",dilist_262,,,,,,,4,Yes,No,No,OHKOGUYZJXTSFX,,,0,,0,,,,,,,,,,,,,,1,
OASIS443,DTXSID5021968,3-Ethoxy-4-hydroxybenzaldehyde,DTXCID901968,121-32-4,CBOQJANXLMLOSS-UHFFFAOYSA-N,3-Ethoxy-4-hydroxybenzaldehyde,CCOC1=C(O)C=CC(C=O)=C1,"InChI=1S/C9H10O3/c1-2-12-9-5-7(6-10)3-4-8(9)11/h3-6,11H,2H2,1H3
",,,,fraunhofer_118,,,,3,No,Yes,Yes,CBOQJANXLMLOSS,,,,,,,-1.764202268,,,,,,,,,,,,,
OASIS054,DTXSID5022982,Enalapril,DTXCID202982,75847-73-3,GBXSMTUPTTWBMN-XIRDDKMYSA-N,N-[(2S)-1-Ethoxy-1-oxo-4-phenylbutan-2-yl]-L-alanyl-L-proline,CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O,"InChI=1S/C20H28N2O5/c1-3-27-20(26)16(12-11-15-8-5-4-6-9-15)21-14(2)18(23)22-13-7-10-17(22)19(24)25/h4-6,8-9,14,16-17,21H,3,7,10-13H2,1-2H3,(H,24,25)/t14-,16-,17-/m0/s1
",dilist_551,,,,,tggates_50,,2,Yes,No,No,GBXSMTUPTTWBMN,-5.6719999,,,,1,,-1.27045,,0,,0,0,0,0,0,0,0,1,,
OASIS1021,DTXSID4023381,Norethindrone acetate,DTXCID601071,51-98-9,IMONTRJLAWHYGT-ZCPXKWAGSA-N,3-Oxo-17alpha-19-norpregn-4-en-20-yn-17-yl acetate,[H][C@@]12CC[C@@](OC(C)=O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCC(=O)C=C3CC[C@@]21[H],"InChI=1S/C22H28O3/c1-4-22(25-14(2)23)12-10-20-19-7-5-15-13-16(24)6-8-17(15)18(19)9-11-21(20,22)3/h1,13,17-20H,5-12H2,2-3H3/t17-,18+,19+,20-,21-,22-/m0/s1
",dilist_95,,,,,,,4,Yes,No,Yes,IMONTRJLAWHYGT,,,,,,,-4.79705,,,,,,,,,,,,,
OASIS1189,DTXSID6022686,Bromhexine,DTXCID202686,3572-43-8,OJGDCBLYJGHCIH-UHFFFAOYSA-N,"2,4-Dibromo-6-{[cyclohexyl(methyl)amino]methyl}aniline",CN(CC1=CC(Br)=CC(Br)=C1N)C1CCCCC1,"InChI=1S/C14H20Br2N2/c1-18(12-5-3-2-4-6-12)9-10-7-11(15)8-13(16)14(10)17/h7-8,12H,2-6,9,17H2,1H3
",dilist_650,,,,,,,4,Yes,No,No,OJGDCBLYJGHCIH,,,1,,,,-1.9733,,,,,,,,,,,,,
OASIS123,DTXSID0020319,Chlorothalonil,DTXCID20319,1897-45-6,CRQQGFGUEAVUIL-UHFFFAOYSA-N,"2,4,5,6-Tetrachlorobenzene-1,3-dicarbonitrile",ClC1=C(Cl)C(C#N)=C(Cl)C(C#N)=C1Cl,"InChI=1S/C8Cl4N2/c9-5-3(1-13)6(10)8(12)7(11)4(5)2-14
",,,,fraunhofer_276,,,toxrefdb_51,1,Yes,No,Yes,CRQQGFGUEAVUIL,,,,,,,-5.6466,,,,,,,,,,,,,
OASIS026,DTXSID1021116,Phenacetin,DTXCID001116,62-44-2,CPJSUEIXXCENMM-UHFFFAOYSA-N,N-(4-Ethoxyphenyl)acetamide,CCOC1=CC=C(NC(C)=O)C=C1,"InChI=1S/C10H13NO2/c1-3-13-10-6-4-9(5-7-10)11-8(2)12/h4-7H,3H2,1-2H3,(H,11,12)
",dilist_577,,,,,tggates_24,,2,Yes,No,Yes,CPJSUEIXXCENMM,,,,0,1,1.5,-2.3,,0,34.94,0,0,0,1,0,1,1,1,0.92,26.92
OASIS720,DTXSID1023289,Levomethotrimeprazine,DTXCID703289,60-99-1,VRQVVMDWGGWHTJ-CQSZACIVSA-N,"(2R)-3-(2-Methoxy-10H-phenothiazin-10-yl)-N,N,2-trimethylpropan-1-amine",COC1=CC2=C(SC3=C(C=CC=C3)N2C[C@H](C)CN(C)C)C=C1,"InChI=1S/C19H24N2OS/c1-14(12-20(2)3)13-21-16-7-5-6-8-18(16)23-19-10-9-15(22-4)11-17(19)21/h5-11,14H,12-13H2,1-4H3/t14-/m1/s1
",dilist_822,,,,,,,4,No,No,Yes,VRQVVMDWGGWHTJ,,1,,1,1,2.99,-4.29275,,1,,0,1,,,0,,,,30,
OASIS746,DTXSID1042574,Sulpiride,DTXCID9022574,15676-16-1,BGRJTUBHPOOWDU-UHFFFAOYSA-N,N-[(1-Ethylpyrrolidin-2-yl)methyl]-2-methoxy-5-sulfamoylbenzamide,CCN1CCCC1CNC(=O)C1=C(OC)C=CC(=C1)S(N)(=O)=O,"InChI=1/C15H23N3O4S/c1-3-18-8-4-5-11(18)10-17-15(19)13-9-12(23(16,20)21)6-7-14(13)22-2/h6-7,9,11H,3-5,8,10H2,1-2H3,(H,17,19)(H2,16,20,21)
",dilist_536,,,,,,,4,Yes,No,Yes,BGRJTUBHPOOWDU,,,,0,1,-1.02,-2.88,,1,,0,0,0,0,0,0,0,0,,
OASIS527,DTXSID1020221,"4-(1,1-Dimethylethyl)phenol",DTXCID90221,98-54-4,QHPQWRBYOIRBIT-UHFFFAOYSA-N,4-tert-Butylphenol,CC(C)(C)C1=CC=C(O)C=C1,"InChI=1S/C10H14O/c1-10(2,3)8-4-6-9(11)7-5-8/h4-7,11H,1-3H3
",,,,fraunhofer_216,,,,3,No,Yes,No,QHPQWRBYOIRBIT,,,,,,,-2.391400814,-5.91,,,,,,,,,,,,
OASIS843,DTXSID2045232,Tiratricol,DTXCID0025232,51-24-1,UOWZUVNAGUAEQC-UHFFFAOYSA-N,"[4-(4-Hydroxy-3-iodophenoxy)-3,5-diiodophenyl]acetic acid",OC(=O)CC1=CC(I)=C(OC2=CC(I)=C(O)C=C2)C(I)=C1,"InChI=1S/C14H9I3O4/c15-9-6-8(1-2-12(9)18)21-14-10(16)3-7(4-11(14)17)5-13(19)20/h1-4,6,18H,5H2,(H,19,20)
",dilist_1028,,,,,,,4,No,Yes,Yes,UOWZUVNAGUAEQC,,,,,,,,,,,0,0,0,,1,,,,,
OASIS370,DTXSID8020915,1-Naphthaleneacetic acid,DTXCID60915,86-87-3,PRPINYUDVPFIRX-UHFFFAOYSA-N,(Naphthalen-1-yl)acetic acid,OC(=O)CC1=C2C=CC=CC2=CC=C1,"InChI=1S/C12H10O2/c13-12(14)8-10-6-3-5-9-4-1-2-7-11(9)10/h1-7H,8H2,(H,13,14)
",,,,fraunhofer_18,,,,3,No,Yes,Yes,PRPINYUDVPFIRX,,,,,,,-2.6468,,,,,,,,,,,,,
OASIS1467,DTXSID8045937,Rebamipide,DTXCID6025937,90098-04-7,ALLWOAVDORUJLA-UHFFFAOYSA-N,"N-(4-Chlorobenzoyl)-3-(2-oxo-1,2-dihydroquinolin-4-yl)alanine",OC(=O)C(CC1=CC(=O)NC2=CC=CC=C12)NC(=O)C1=CC=C(Cl)C=C1,"InChI=1/C19H15ClN2O4/c20-13-7-5-11(6-8-13)18(24)22-16(19(25)26)9-12-10-17(23)21-15-4-2-1-3-14(12)15/h1-8,10,16H,9H2,(H,21,23)(H,22,24)(H,25,26)
",dilist_1013,,,,,,,4,Yes,No,Yes,ALLWOAVDORUJLA,,,,,,,,,,,,,,,,0,0,1,,
OASIS1392,DTXSID8022583,Ambroxol,DTXCID802583,18683-91-5,JBDGDEWWOUBZPM-XYPYZODXSA-N,"(1r,4r)-4-{[(2-Amino-3,5-dibromophenyl)methyl]amino}cyclohexan-1-ol",NC1=C(Br)C=C(Br)C=C1CN[C@H]1CC[C@H](O)CC1,"InChI=1S/C13H18Br2N2O/c14-9-5-8(13(16)12(15)6-9)7-17-10-1-3-11(18)4-2-10/h5-6,10-11,17-18H,1-4,7,16H2/t10-,11-
",dilist_924,,,,,,,4,No,Yes,Yes,JBDGDEWWOUBZPM,,,,,1,,,,,,0,1,0,,0,0,0,1,,
OASIS493,DTXSID4025791,2-Nitrotoluene,DTXCID005791,88-72-2,PLAZTCDQAHEYBI-UHFFFAOYSA-N,1-Methyl-2-nitrobenzene,CC1=CC=CC=C1[N+]([O-])=O,"InChI=1S/C7H7NO2/c1-6-4-2-3-5-7(6)8(9)10/h2-5H,1H3
",,,,fraunhofer_173,,,,3,No,Yes,No,PLAZTCDQAHEYBI,,,,,,,-2.3243,-3.58,,,,,,,,,,,,
OASIS1565,DTXSID9040766,Tocainide,DTXCID7020766,41708-72-9,BUJAGSGYPOAWEI-UHFFFAOYSA-N,"N-(2,6-Dimethylphenyl)alaninamide",CC(N)C(=O)NC1=C(C)C=CC=C1C,"InChI=1/C11H16N2O/c1-7-5-4-6-8(2)10(7)13-11(14)9(3)12/h4-6,9H,12H2,1-3H3,(H,13,14)
",dilist_225,,,,,,,4,Yes,No,Yes,BUJAGSGYPOAWEI,,,1,,1,-0.15,,,,,0,0,0,0,0,0,0,0,12,
OASIS1645,DTXSID8020834,Methyl carbamate,DTXCID60834,598-55-0,GTCAXTIRRLKXRU-UHFFFAOYSA-N,Methyl carbamate,COC(N)=O,"InChI=1S/C2H5NO2/c1-5-2(3)4/h1H3,(H2,3,4)
",,,,,ice_115,,,3,Yes,No,Yes,GTCAXTIRRLKXRU,,,,,,,0.964,,,,,,,,,,,,,
OASIS462,DTXSID2021781,"Dibutyl 1,2-benzenedicarboxylate",DTXCID301781,84-74-2,DOIRQSBPFJWKBE-UHFFFAOYSA-N,"Dibutyl benzene-1,2-dicarboxylate",CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,"InChI=1S/C16H22O4/c1-3-5-11-19-15(17)13-9-7-8-10-14(13)16(18)20-12-6-4-2/h7-10H,3-6,11-12H2,1-2H3
",,,,fraunhofer_142,,,,3,No,Yes,Yes,DOIRQSBPFJWKBE,,,,,,,-4.387683254,,,,,,,,,,,,,
OASIS1502,DTXSID9020116,5-Azacytidine,DTXCID10116,320-67-2,NMUSYJAQQFHJEW-KVTDHHQDSA-N,"4-Amino-1-beta-D-ribofuranosyl-1,3,5-triazin-2(1H)-one",NC1=NC(=O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,"InChI=1S/C8H12N4O5/c9-7-10-2-12(8(16)11-7)6-5(15)4(14)3(1-13)17-6/h2-6,13-15H,1H2,(H2,9,11,16)/t3-,4-,5-,6-/m1/s1
",dilist_952,,,,,,,4,Yes,No,Yes,NMUSYJAQQFHJEW,,,,,,,,,,,0,0,0,0,,,,,0.36,
OASIS446,DTXSID8034871,Pyraflufen-ethyl,DTXCID6014871,129630-19-9,APTZNLHMIGJTEW-UHFFFAOYSA-N,Ethyl {2-chloro-5-[4-chloro-5-(difluoromethoxy)-1-methyl-1H-pyrazol-3-yl]-4-fluorophenoxy}acetate,CCOC(=O)COC1=C(Cl)C=C(F)C(=C1)C1=NN(C)C(OC(F)F)=C1Cl,"InChI=1S/C15H13Cl2F3N2O4/c1-3-24-11(23)6-25-10-4-7(9(18)5-8(10)16)13-12(17)14(22(2)21-13)26-15(19)20/h4-5,15H,3,6H2,1-2H3
",,,,fraunhofer_121,,,,3,No,Yes,Yes,APTZNLHMIGJTEW,,,,,,,-5.6161,,,,,,,,,,,,,
